the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.082       0.01        0.05           0.180       0.080       0.080     
2          2               8                 1000      0.093       0.02        0.09           0.500       0.040       0.100     
4          4               16                1000      0.114       0.04        0.14           0.220       0.060       0.080     
8          8               32                1000      0.106       0.08        0.30           0.200       0.060       0.080     
16         16              64                1000      0.119       0.13        0.54           0.480       0.080       0.140     
32         32              128               1000      0.156       0.21        0.82           0.380       0.140       0.160     
64         64              256               1000      0.252       0.25        1.02           0.440       0.240       0.340     
128        128             512               1000      0.443       0.29        1.16           0.540       0.420       0.540     
256        256             1024              1000      0.828       0.31        1.24           0.960       0.800       1.020     
512        512             2048              1000      1.609       0.32        1.27           1.700       1.580       1.700     
1024       1024            4096              1000      3.146       0.33        1.30           3.440       3.120       3.160     
2048       2048            8192              1000      6.334       0.32        1.29           94.460      6.200       6.300     
4096       4096            16384             1000      12.546      0.33        1.31           128.940     12.340      12.600    
8192       8192            32768             1000      24.765      0.33        1.32           84.900      24.660      24.900    
16384      16384           65536             1000      49.442      0.33        1.33           153.180     49.240      49.380    
32768      32768           131072            1000      98.717      0.33        1.33           138.800     98.380      99.820    
65536      65536           262144            1000      197.366     0.33        1.33           235.640     196.680     201.020   
131072     131072          524288            1000      394.178     0.33        1.33           420.500     393.300     403.320   
262144     262144          1048576           1000      808.544     0.32        1.30           857.040     801.320     798.080   
524288     524288          2097152           1000      1584.995    0.33        1.32           1629.740    1577.120    1613.300  
1048576    1048576         4194304           1000      3218.260    0.33        1.30           3255.160    3179.960    3238.220  

