the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.132       0.02        0.06           0.356       0.123       0.460     
2          6               16                1000      0.136       0.04        0.12           0.167       0.126       0.291     
4          12              32                1000      0.134       0.09        0.24           0.331       0.123       0.226     
8          24              64                1000      0.139       0.17        0.46           0.244       0.126       0.341     
16         48              128               1000      0.139       0.34        0.92           0.334       0.129       0.322     
32         96              256               1000      0.144       0.67        1.78           0.179       0.136       0.323     
64         192             512               1000      0.167       1.15        3.07           0.396       0.153       0.213     
128        384             1024              1000      0.207       1.86        4.95           0.411       0.196       0.634     
256        768             2048              1000      0.288       2.66        7.10           0.349       0.282       0.518     
512        1536            4096              1000      0.470       3.27        8.72           0.513       0.456       0.666     
1024       3072            8192              1000      0.818       3.76        10.02          1.045       0.804       1.299     
2048       6144            16384             1000      1.542       3.98        10.62          1.627       1.525       1.737     
4096       12288           32768             1000      2.943       4.17        11.13          9.087       2.923       3.068     
8192       24576           65536             1000      5.736       4.28        11.43          6.067       5.724       6.248     
16384      49152           131072            1000      11.978      4.10        10.94          613.498     11.311      11.441    
32768      98304           262144            1000      22.703      4.33        11.55          32.853      22.523      23.140    
65536      196608          524288            1000      45.464      4.32        11.53          424.233     44.878      46.264    
131072     393216          1048576           1000      89.860      4.38        11.67          152.327     89.563      92.479    
262144     786432          2097152           1000      179.701     4.38        11.67          353.516     178.907     185.288   
524288     1572864         4194304           1000      361.489     4.35        11.60          479.327     359.442     374.402   
1048576    3145728         8388608           1000      765.948     4.11        10.95          816.192     762.532     767.665   

