the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.140       0.01        0.11           0.193       0.138       0.788     
2          2               32                1000      0.140       0.01        0.23           0.174       0.135       0.375     
4          4               64                1000      0.142       0.03        0.45           0.186       0.141       0.309     
8          8               128               1000      0.141       0.06        0.91           0.182       0.138       0.268     
16         16              256               1000      0.141       0.11        1.81           0.182       0.140       0.272     
32         32              512               1000      0.144       0.22        3.56           0.263       0.135       0.300     
64         64              1024              1000      0.150       0.43        6.81           0.294       0.145       0.309     
128        128             2048              1000      0.164       0.78        12.48          0.447       0.150       0.354     
256        256             4096              1000      0.198       1.30        20.73          0.345       0.193       0.303     
512        512             8192              1000      0.253       2.02        32.35          0.488       0.249       0.440     
1024       1024            16384             1000      0.409       2.51        40.09          0.603       0.358       0.630     
2048       2048            32768             1000      0.708       2.89        46.29          0.899       0.654       0.933     
4096       4096            65536             1000      1.167       3.51        56.14          1.378       1.113       1.624     
8192       8192            131072            1000      2.284       3.59        57.39          2.666       2.146       3.022     
16384      16384           262144            1000      5.664       2.89        46.28          9.773       5.090       6.533     
32768      32768           524288            1000      11.379      2.88        46.08          12.357      10.557      13.810    
65536      65536           1048576           1000      23.087      2.84        45.42          28.162      21.650      30.876    
131072     131072          2097152           1000      44.683      2.93        46.93          58.529      42.839      61.717    
262144     262144          4194304           1000      125.553     2.09        33.41          134.635     102.806     137.188   
524288     524288          8388608           1000      323.332     1.62        25.94          329.242     298.302     310.403   
1048576    1048576         16777216          1000      607.911     1.72        27.60          621.024     601.703     605.940   

