the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               24                1000      0.102       0.02        0.24           0.260       0.040       0.180     
2          4               48                1000      0.108       0.04        0.44           0.460       0.040       0.220     
4          8               96                1000      0.116       0.07        0.83           0.300       0.040       0.140     
8          16              192               1000      0.116       0.14        1.66           0.280       0.040       0.060     
16         32              384               1000      0.122       0.26        3.15           0.260       0.060       0.580     
32         64              768               1000      0.128       0.50        6.02           0.500       0.080       0.220     
64         128             1536              1000      0.152       0.84        10.13          0.320       0.100       0.240     
128        256             3072              1000      0.224       1.14        13.72          0.360       0.160       0.660     
256        512             6144              1000      0.335       1.53        18.32          0.800       0.280       1.000     
512        1024            12288             1000      0.692       1.48        17.75          1.500       0.580       1.940     
1024       2048            24576             1000      1.258       1.63        19.54          8.580       1.100       4.580     
2048       4096            49152             1000      2.585       1.58        19.02          9.900       2.440       8.640     
4096       8192            98304             1000      5.176       1.58        18.99          10.940      5.000       14.580    
8192       16384           196608            1000      10.129      1.62        19.41          17.800      9.860       31.440    
16384      32768           393216            1000      19.526      1.68        20.14          48.080      18.600      64.380    
32768      65536           786432            1000      70.004      0.94        11.23          114.940     63.500      115.540   
65536      131072          1572864           1000      220.121     0.60        7.15           244.120     212.920     222.360   
131072     262144          3145728           1000      385.296     0.68        8.16           414.680     377.980     396.740   
262144     524288          6291456           1000      794.172     0.66        7.92           922.080     776.220     808.280   
524288     1048576         12582912          1000      1929.820    0.54        6.52           2079.740    1912.260    1923.080  
1048576    2097152         25165824          1000      4160.491    0.50        6.05           4338.740    4134.940    4144.040  

