the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.086       0.01        0.05           0.107       0.077       0.314     
2          2               8                 1000      0.086       0.02        0.09           0.131       0.075       0.165     
4          4               16                1000      0.087       0.05        0.18           0.095       0.075       0.195     
8          8               32                1000      0.084       0.10        0.38           0.121       0.077       0.213     
16         16              64                1000      0.086       0.19        0.74           0.129       0.079       0.262     
32         32              128               1000      0.098       0.33        1.31           0.106       0.096       0.407     
64         64              256               1000      0.105       0.61        2.44           0.144       0.099       0.192     
128        128             512               1000      0.119       1.07        4.29           0.147       0.119       0.208     
256        256             1024              1000      0.150       1.70        6.82           0.188       0.143       0.239     
512        512             2048              1000      0.212       2.42        9.66           0.241       0.203       0.317     
1024       1024            4096              1000      0.335       3.05        12.21          0.370       0.326       0.375     
2048       2048            8192              1000      0.585       3.50        14.00          0.621       0.575       0.734     
4096       4096            16384             1000      1.079       3.80        15.19          1.150       1.071       1.294     
8192       8192            32768             1000      2.069       3.96        15.84          2.211       2.066       2.292     
16384      16384           65536             1000      5.575       2.94        11.75          1511.439    4.058       4.225     
32768      32768           131072            1000      8.602       3.81        15.24          533.720     8.013       8.583     
65536      65536           262144            1000      16.017      4.09        16.37          23.457      15.934      16.817    
131072     131072          524288            1000      32.014      4.09        16.38          189.527     31.778      33.644    
262144     262144          1048576           1000      63.643      4.12        16.48          153.466     63.439      67.720    
524288     524288          2097152           1000      127.056     4.13        16.51          257.560     126.742     145.625   
1048576    1048576         4194304           1000      263.290     3.98        15.93          411.806     256.169     284.553   

