the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.090       0.07        0.27           0.127       0.088       0.306     
2          12              48                1000      0.094       0.13        0.51           0.128       0.090       0.103     
4          24              96                1000      0.083       0.29        1.16           0.106       0.081       0.113     
8          48              192               1000      0.085       0.57        2.26           0.134       0.084       0.113     
16         96              384               1000      0.091       1.05        4.21           0.136       0.090       0.104     
32         192             768               1000      0.104       1.85        7.41           0.150       0.102       0.143     
64         384             1536              1000      0.129       2.99        11.94          0.177       0.127       0.176     
128        768             3072              1000      0.182       4.23        16.92          0.353       0.178       0.188     
256        1536            6144              1000      0.289       5.31        21.23          0.458       0.284       0.600     
512        3072            12288             1000      0.503       6.10        24.41          0.687       0.493       0.561     
1024       6144            24576             1000      0.933       6.59        26.34          0.984       0.919       1.013     
2048       12288           49152             1000      1.794       6.85        27.41          1.842       1.766       2.052     
4096       24576           98304             1000      3.518       6.99        27.94          3.633       3.437       3.683     
8192       49152           196608            1000      6.977       7.04        28.18          10.528      6.910       7.294     
16384      98304           393216            1000      13.983      7.03        28.12          18.180      13.818      14.299    
32768      196608          786432            1000      27.822      7.07        28.27          32.188      27.505      29.586    
65536      393216          1572864           1000      55.190      7.12        28.50          59.437      54.784      59.165    
131072     786432          3145728           1000      111.412     7.06        28.24          118.865     109.941     117.067   
262144     1572864         6291456           1000      251.647     6.25        25.00          261.567     247.900     251.075   
524288     3145728         12582912          1000      500.786     6.28        25.13          521.083     495.039     499.384   
1048576    6291456         25165824          1000      1330.880    4.73        18.91          1356.925    1320.759    1330.225  

