the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.077       0.09        0.21           0.096       0.076       0.316     
2          14              32                1000      0.078       0.18        0.41           0.078       0.077       0.131     
4          28              64                1000      0.078       0.36        0.82           0.078       0.078       0.284     
8          56              128               1000      0.080       0.70        1.60           0.081       0.080       0.130     
16         112             256               1000      0.086       1.30        2.98           0.086       0.086       0.215     
32         224             512               1000      0.094       2.38        5.45           0.107       0.094       0.175     
64         448             1024              1000      0.112       4.00        9.14           0.125       0.112       0.208     
128        896             2048              1000      0.149       6.03        13.77          0.162       0.148       0.381     
256        1792            4096              1000      0.221       8.11        18.53          0.238       0.221       0.320     
512        3584            8192              1000      0.367       9.76        22.32          0.379       0.366       0.447     
1024       7168            16384             1000      0.675       10.62       24.28          17.248      0.657       0.738     
2048       14336           32768             1000      1.240       11.56       26.42          1.258       1.239       1.334     
4096       28672           65536             1000      2.413       11.88       27.16          2.435       2.410       2.989     
8192       57344           131072            1000      4.751       12.07       27.59          13.117      4.741       5.149     
16384      114688          262144            1000      9.416       12.18       27.84          18.312      9.403       10.280    
32768      229376          524288            1000      18.805      12.20       27.88          27.700      18.714      21.842    
65536      458752          1048576           1000      37.682      12.17       27.83          62.405      37.335      40.541    
131072     917504          2097152           1000      75.776      12.11       27.68          90.432      74.576      84.413    
262144     1835008         4194304           1000      154.241     11.90       27.19          196.352     150.328     201.218   
524288     3670016         8388608           1000      328.676     11.17       25.52          497.156     316.725     399.395   
1048576    7340032         16777216          1000      733.484     10.01       22.87          1024.767    706.525     851.396   

