the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.075       0.03        0.21           0.134       0.074       0.238     
2          4               32                1000      0.077       0.05        0.41           0.097       0.076       0.125     
4          8               64                1000      0.075       0.11        0.86           0.086       0.074       0.126     
8          16              128               1000      0.094       0.17        1.37           16.396      0.076       0.429     
16         32              256               1000      0.083       0.39        3.08           0.111       0.081       0.147     
32         64              512               1000      0.094       0.68        5.47           0.116       0.092       0.323     
64         128             1024              1000      0.114       1.12        8.95           0.162       0.112       0.367     
128        256             2048              1000      0.156       1.64        13.14          0.346       0.152       0.814     
256        512             4096              1000      0.237       2.16        17.25          0.316       0.233       0.680     
512        1024            8192              1000      0.402       2.55        20.40          0.732       0.393       1.247     
1024       2048            16384             1000      0.740       2.77        22.14          1.283       0.727       2.123     
2048       4096            32768             1000      1.404       2.92        23.35          2.001       1.381       2.965     
4096       8192            65536             1000      2.875       2.85        22.80          7.791       2.693       4.887     
8192       16384           131072            1000      5.899       2.78        22.22          7.566       5.314       9.553     
16384      32768           262144            1000      15.537      2.11        16.87          25.453      14.683      18.462    
32768      65536           524288            1000      36.153      1.81        14.50          81.104      34.729      38.459    
65536      131072          1048576           1000      76.651      1.71        13.68          92.904      75.172      80.514    
131072     262144          2097152           1000      158.799     1.65        13.21          175.474     156.814     163.018   
262144     524288          4194304           1000      321.234     1.63        13.06          353.203     318.627     412.506   
524288     1048576         8388608           1000      480.338     2.18        17.46          530.669     469.561     592.016   
1048576    2097152         16777216          1000      1113.035    1.88        15.07          1146.255    1103.136    1109.720  

