the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.074       0.01        0.11           0.088       0.073       0.321     
2          2               16                1000      0.075       0.03        0.21           0.379       0.073       0.089     
4          4               32                1000      0.075       0.05        0.42           0.296       0.074       0.090     
8          8               64                1000      0.077       0.10        0.83           0.234       0.076       0.083     
16         16              128               1000      0.078       0.20        1.63           0.299       0.077       0.086     
32         32              256               1000      0.081       0.40        3.16           0.303       0.079       0.166     
64         64              512               1000      0.084       0.76        6.08           0.193       0.083       0.545     
128        128             1024              1000      0.092       1.40        11.17          0.313       0.090       0.113     
256        256             2048              1000      0.109       2.36        18.86          0.426       0.104       0.112     
512        512             4096              1000      0.141       3.62        28.99          0.748       0.137       0.373     
1024       1024            8192              1000      0.212       4.83        38.63          0.552       0.204       0.456     
2048       2048            16384             1000      0.337       6.08        48.66          0.738       0.333       0.826     
4096       4096            32768             1000      0.669       6.12        48.97          1.297       0.604       1.225     
8192       8192            65536             1000      1.414       5.79        46.36          2.952       1.150       3.204     
16384      16384           131072            1000      3.336       4.91        39.28          8.818       2.728       6.829     
32768      32768           262144            1000      11.239      2.92        23.32          19.171      10.344      14.450    
65536      65536           524288            1000      29.865      2.19        17.56          34.525      28.094      35.380    
131072     131072          1048576           1000      69.977      1.87        14.98          113.604     67.067      74.248    
262144     262144          2097152           1000      152.284     1.72        13.77          188.420     149.142     156.029   
524288     524288          4194304           1000      318.188     1.65        13.18          341.113     311.613     338.464   
1048576    1048576         8388608           1000      684.468     1.53        12.26          708.330     661.908     678.580   

