the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.216       0.00        0.04           0.379       0.203       0.792     
2          2               16                1000      0.217       0.01        0.07           0.441       0.205       0.562     
4          4               32                1000      0.219       0.02        0.15           0.471       0.207       0.348     
8          8               64                1000      0.223       0.04        0.29           0.283       0.211       0.356     
16         16              128               1000      0.230       0.07        0.56           0.297       0.218       0.357     
32         32              256               1000      0.245       0.13        1.04           0.314       0.232       0.382     
64         64              512               1000      0.274       0.23        1.87           0.324       0.262       0.399     
128        128             1024              1000      0.331       0.39        3.09           0.576       0.320       0.509     
256        256             2048              1000      0.448       0.57        4.57           0.683       0.436       0.607     
512        512             4096              1000      0.689       0.74        5.94           0.770       0.676       0.844     
1024       1024            8192              1000      1.167       0.88        7.02           1.310       1.142       1.512     
2048       2048            16384             1000      2.080       0.98        7.88           2.326       2.072       2.217     
4096       4096            32768             1000      3.940       1.04        8.32           4.217       3.933       4.071     
8192       8192            65536             1000      7.689       1.07        8.52           7.824       7.658       8.034     
16384      16384           131072            1000      15.201      1.08        8.62           21.218      15.114      15.331    
32768      32768           262144            1000      30.165      1.09        8.69           36.780      30.020      30.368    
65536      65536           524288            1000      59.984      1.09        8.74           66.200      59.850      60.529    
131072     131072          1048576           1000      119.620     1.10        8.77           128.367     119.438     119.928   
262144     262144          2097152           1000      238.959     1.10        8.78           246.621     238.615     239.090   
524288     524288          4194304           1000      477.762     1.10        8.78           486.534     476.973     478.017   
1048576    1048576         8388608           1000      955.470     1.10        8.78           966.077     954.044     954.739   

