the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.118       0.01        0.14           0.320       0.040       0.060     
2          2               32                1000      0.125       0.02        0.26           0.240       0.040       0.260     
4          4               64                1000      0.112       0.04        0.57           0.240       0.060       0.160     
8          8               128               1000      0.112       0.07        1.14           0.460       0.060       0.100     
16         16              256               1000      0.109       0.15        2.34           0.340       0.060       0.080     
32         32              512               1000      0.134       0.24        3.83           0.260       0.100       0.260     
64         64              1024              1000      0.166       0.39        6.17           0.540       0.140       0.200     
128        128             2048              1000      0.245       0.52        8.37           0.380       0.200       0.260     
256        256             4096              1000      0.390       0.66        10.49          0.560       0.360       0.560     
512        512             8192              1000      0.699       0.73        11.71          1.100       0.680       1.260     
1024       1024            16384             1000      1.293       0.79        12.67          1.920       1.260       2.660     
2048       2048            32768             1000      2.448       0.84        13.39          4.200       2.400       5.960     
4096       4096            65536             1000      4.829       0.85        13.57          10.500      4.720       13.440    
8192       8192            131072            1000      9.493       0.86        13.81          18.120      9.340       22.780    
16384      16384           262144            1000      19.005      0.86        13.79          43.560      18.560      54.500    
32768      32768           524288            1000      39.956      0.82        13.12          107.260     37.320      125.260   
65536      65536           1048576           1000      140.134     0.47        7.48           167.320     131.120     140.500   
131072     131072          2097152           1000      297.911     0.44        7.04           322.320     285.180     269.420   
262144     262144          4194304           1000      515.524     0.51        8.14           572.960     505.580     515.780   
524288     524288          8388608           1000      1412.714    0.37        5.94           1514.100    1369.940    1400.840  
1048576    1048576         16777216          1000      2813.608    0.37        5.96           2966.140    2736.660    2808.880  

