the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.091       0.03        0.09           0.252       0.082       0.795     
2          6               16                1000      0.090       0.07        0.18           0.127       0.083       0.178     
4          12              32                1000      0.087       0.14        0.37           0.136       0.083       0.313     
8          24              64                1000      0.088       0.27        0.73           0.133       0.081       0.222     
16         48              128               1000      0.089       0.54        1.44           0.222       0.086       0.218     
32         96              256               1000      0.094       1.03        2.74           0.127       0.086       0.235     
64         192             512               1000      0.101       1.91        5.09           0.141       0.091       0.182     
128        384             1024              1000      0.114       3.37        8.98           0.158       0.105       0.224     
256        768             2048              1000      0.147       5.23        13.96          0.183       0.131       0.227     
512        1536            4096              1000      0.195       7.87        21.00          0.235       0.190       0.309     
1024       3072            8192              1000      0.294       10.45       27.88          0.359       0.283       0.394     
2048       6144            16384             1000      0.508       12.10       32.28          5.747       0.489       0.691     
4096       12288           32768             1000      0.931       13.20       35.19          1.001       0.909       1.311     
8192       24576           65536             1000      1.916       12.83       34.21          2.168       1.869       2.428     
16384      49152           131072            1000      4.023       12.22       32.58          5.709       3.838       5.106     
32768      98304           262144            1000      9.601       10.24       27.30          15.633      8.335       10.388    
65536      196608          524288            1000      17.112      11.49       30.64          22.060      16.425      21.670    
131072     393216          1048576           1000      33.433      11.76       31.36          38.522      32.809      47.074    
262144     786432          2097152           1000      66.515      11.82       31.53          210.117     65.224      103.515   
524288     1572864         4194304           1000      158.974     9.89        26.38          246.539     152.912     224.628   
1048576    3145728         8388608           1000      484.752     6.49        17.30          515.213     479.878     494.213   

