the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.075       0.01        0.21           0.083       0.074       0.127     
2          2               32                1000      0.073       0.03        0.44           0.079       0.072       0.274     
4          4               64                1000      0.076       0.05        0.84           0.127       0.075       0.181     
8          8               128               1000      0.078       0.10        1.63           0.097       0.076       0.192     
16         16              256               1000      0.080       0.20        3.18           0.130       0.077       0.319     
32         32              512               1000      0.085       0.38        6.03           0.132       0.081       0.197     
64         64              1024              1000      0.093       0.69        10.97          0.266       0.089       0.357     
128        128             2048              1000      0.109       1.17        18.74          0.150       0.107       0.338     
256        256             4096              1000      0.146       1.76        28.15          0.189       0.143       0.313     
512        512             8192              1000      0.219       2.34        37.44          0.545       0.216       0.396     
1024       1024            16384             1000      0.364       2.81        44.96          0.409       0.362       0.500     
2048       2048            32768             1000      0.657       3.12        49.87          0.840       0.653       0.915     
4096       4096            65536             1000      1.241       3.30        52.79          1.812       1.235       1.422     
8192       8192            131072            1000      2.416       3.39        54.25          2.701       2.405       3.101     
16384      16384           262144            1000      5.015       3.27        52.27          209.543     4.757       6.047     
32768      32768           524288            1000      9.762       3.36        53.71          240.228     9.440       9.873     
65536      65536           1048576           1000      18.857      3.48        55.61          25.926      18.752      19.545    
131072     131072          2097152           1000      37.615      3.48        55.75          67.535      37.368      40.572    
262144     262144          4194304           1000      75.529      3.47        55.53          85.777      74.905      82.874    
524288     524288          8388608           1000      176.501     2.97        47.53          201.690     170.035     196.618   
1048576    1048576         16777216          1000      524.236     2.00        32.00          566.749     486.721     531.694   

