the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                10        0.075       0.08        0.32           0.087       0.073       0.192     
2          12              48                10        0.079       0.15        0.61           0.083       0.076       0.142     
4          24              96                10        0.104       0.23        0.93           0.132       0.095       0.175     
8          48              192               10        0.151       0.32        1.27           0.203       0.115       0.341     
16         96              384               10        0.287       0.33        1.34           0.448       0.233       0.772     
32         192             768               10        0.911       0.21        0.84           1.274       0.772       2.140     
64         384             1536              10        3.782       0.10        0.41           5.406       3.313       7.291     
128        768             3072              10        14.620      0.05        0.21           18.876      12.955      23.080    
256        1536            6144              10        59.184      0.03        0.10           68.286      55.720      74.194    
512        3072            12288             10        224.617     0.01        0.05           235.913     219.472     247.569   
1024       6144            24576             10        904.626     0.01        0.03           917.302     899.944     928.178   
2048       12288           49152             10        3457.092    0.00        0.01           3470.602    3444.777    3456.440  
4096       24576           98304             10        13666.603   0.00        0.01           13881.728   13566.293   13639.873 
8192       49152           196608            10        59023.298   0.00        0.00           59727.018   58539.731   58661.624 
16384      98304           393216            10        292870.272  0.00        0.00           295902.219  291078.416  292682.304

