the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.313       0.02        0.05           0.390       0.311       0.968     
2          14              32                1000      0.316       0.04        0.10           0.401       0.313       0.627     
4          28              64                1000      0.318       0.09        0.20           0.610       0.316       0.580     
8          56              128               1000      0.323       0.17        0.40           0.545       0.322       0.601     
16         112             256               1000      0.335       0.33        0.77           0.615       0.332       0.617     
32         224             512               1000      0.366       0.61        1.40           5.550       0.358       0.684     
64         448             1024              1000      0.419       1.07        2.44           0.465       0.417       0.868     
128        896             2048              1000      0.537       1.67        3.82           0.615       0.533       0.831     
256        1792            4096              1000      0.771       2.33        5.31           1.122       0.766       1.074     
512        3584            8192              1000      1.256       2.85        6.52           1.425       1.252       1.546     
1024       7168            16384             1000      2.188       3.28        7.49           2.423       2.183       2.677     
2048       14336           32768             1000      4.049       3.54        8.09           4.449       4.043       4.419     
4096       28672           65536             1000      7.812       3.67        8.39           14.974      7.780       8.276     
8192       57344           131072            1000      15.294      3.75        8.57           19.819      15.227      15.717    
16384      114688          262144            1000      30.369      3.78        8.63           37.863      30.178      31.117    
32768      229376          524288            1000      60.177      3.81        8.71           66.090      59.988      60.754    
65536      458752          1048576           1000      119.747     3.83        8.76           127.718     119.547     120.401   
131072     917504          2097152           1000      238.935     3.84        8.78           244.107     238.715     240.184   
262144     1835008         4194304           1000      477.894     3.84        8.78           486.942     477.106     478.709   
524288     3670016         8388608           1000      956.471     3.84        8.77           987.482     954.886     955.771   
1048576    7340032         16777216          1000      1910.681    3.84        8.78           1921.424    1907.969    1909.012  

