the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.138       0.05        0.12           0.300       0.060       0.920     
2          14              32                1000      0.144       0.10        0.22           0.460       0.060       0.800     
4          28              64                1000      0.139       0.20        0.46           0.360       0.080       0.920     
8          56              128               1000      0.147       0.38        0.87           0.580       0.060       1.200     
16         112             256               1000      0.148       0.76        1.73           0.520       0.120       0.540     
32         224             512               1000      0.167       1.34        3.06           0.440       0.120       0.600     
64         448             1024              1000      0.271       1.65        3.77           0.580       0.220       1.160     
128        896             2048              1000      0.347       2.58        5.91           0.560       0.280       1.540     
256        1792            4096              1000      0.473       3.79        8.66           0.800       0.420       1.200     
512        3584            8192              1000      0.782       4.58        10.47          1.100       0.720       2.000     
1024       7168            16384             1000      1.385       5.18        11.83          1.940       1.340       3.480     
2048       14336           32768             1000      2.620       5.47        12.51          3.480       2.560       8.060     
4096       28672           65536             1000      5.036       5.69        13.01          5.540       4.940       12.100    
8192       57344           131072            1000      9.747       5.88        13.45          146.300     9.520       21.420    
16384      114688          262144            1000      19.013      6.03        13.79          27.860      18.820      52.920    
32768      229376          524288            1000      37.814      6.07        13.86          89.020      37.260      123.120   
65536      458752          1048576           1000      120.085     3.82        8.73           179.080     109.120     191.000   
131072     917504          2097152           1000      369.765     2.48        5.67           390.420     358.840     347.500   
262144     1835008         4194304           1000      738.951     2.48        5.68           777.140     729.260     729.820   
524288     3670016         8388608           1000      1527.402    2.40        5.49           1629.260    1509.300    1509.000  
1048576    7340032         16777216          1000      2883.096    2.55        5.82           2955.140    2852.200    2903.180  

