the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.065       0.02        0.06           0.240       0.040       0.080     
2          2               8                 1000      0.085       0.02        0.09           0.240       0.040       0.180     
4          4               16                1000      0.091       0.04        0.18           0.260       0.060       0.300     
8          8               32                1000      0.088       0.09        0.36           0.240       0.040       0.120     
16         16              64                1000      0.090       0.18        0.71           0.140       0.040       0.320     
32         32              128               1000      0.109       0.29        1.17           0.280       0.060       0.160     
64         64              256               1000      0.116       0.55        2.20           0.380       0.080       0.160     
128        128             512               1000      0.147       0.87        3.47           0.260       0.100       0.380     
256        256             1024              1000      0.212       1.21        4.83           0.380       0.180       0.300     
512        512             2048              1000      0.339       1.51        6.03           0.440       0.300       0.400     
1024       1024            4096              1000      0.594       1.72        6.90           0.780       0.560       1.400     
2048       2048            8192              1000      1.110       1.85        7.38           1.280       1.080       1.540     
4096       4096            16384             1000      2.192       1.87        7.47           3.060       2.120       3.500     
8192       8192            32768             1000      4.908       1.67        6.68           593.220     4.180       7.060     
16384      16384           65536             1000      8.458       1.94        7.75           105.740     8.280       13.600    
32768      32768           131072            1000      16.628      1.97        7.88           26.700      16.480      33.920    
65536      65536           262144            1000      33.403      1.96        7.85           276.880     32.880      69.540    
131072     131072          524288            1000      67.215      1.95        7.80           402.700     65.680      142.820   
262144     262144          1048576           1000      308.882     0.85        3.39           426.020     276.360     234.380   
524288     524288          2097152           1000      491.042     1.07        4.27           526.320     474.740     447.020   
1048576    1048576         4194304           1000      919.379     1.14        4.56           1286.340    901.480     974.700   

