the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.062       0.02        0.13           0.180       0.040       0.160     
2          2               16                1000      0.070       0.03        0.23           0.180       0.040       0.120     
4          4               32                1000      0.069       0.06        0.47           0.280       0.040       0.660     
8          8               64                1000      0.070       0.11        0.91           0.200       0.040       0.280     
16         16              128               1000      0.075       0.21        1.71           0.360       0.060       0.480     
32         32              256               1000      0.081       0.39        3.15           0.240       0.060       0.520     
64         64              512               1000      0.112       0.57        4.55           0.200       0.100       0.420     
128        128             1024              1000      0.177       0.72        5.78           0.340       0.160       0.380     
256        256             2048              1000      0.316       0.81        6.48           1.160       0.300       1.000     
512        512             4096              1000      0.597       0.86        6.86           1.000       0.580       1.400     
1024       1024            8192              1000      1.124       0.91        7.29           1.980       1.080       3.000     
2048       2048            16384             1000      2.111       0.97        7.76           12.260      2.020       5.100     
4096       4096            32768             1000      4.026       1.02        8.14           5.260       3.940       11.060    
8192       8192            65536             1000      8.571       0.96        7.65           14.080      7.460       30.140    
16384      16384           131072            1000      16.204      1.01        8.09           52.060      15.200      53.280    
32768      32768           262144            1000      34.218      0.96        7.66           110.460     32.460      113.820   
65536      65536           524288            1000      231.384     0.28        2.27           331.940     200.180     196.420   
131072     131072          1048576           1000      455.409     0.29        2.30           475.740     446.000     442.780   
262144     262144          2097152           1000      1054.521    0.25        1.99           1105.820    1038.360    1062.200  
524288     524288          4194304           1000      2296.311    0.23        1.83           2337.240    2270.100    2280.820  
1048576    1048576         8388608           1000      5516.155    0.19        1.52           5570.960    5476.440    5660.680  

