the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.300       0.01        0.01           7.160       0.220       0.680     
2          4               8                 1000      0.294       0.01        0.03           0.540       0.220       0.820     
4          8               16                1000      0.297       0.03        0.05           7.940       0.180       0.880     
8          16              32                1000      0.290       0.06        0.11           0.460       0.240       0.940     
16         32              64                1000      0.289       0.11        0.22           5.900       0.160       0.940     
32         64              128               1000      0.298       0.22        0.43           6.100       0.240       0.880     
64         128             256               1000      0.288       0.44        0.89           0.440       0.200       1.420     
128        256             512               1000      0.299       0.86        1.71           0.480       0.240       1.200     
256        512             1024              1000      0.333       1.54        3.07           0.500       0.280       1.920     
512        1024            2048              1000      0.414       2.48        4.95           0.660       0.360       1.820     
1024       2048            4096              1000      0.532       3.85        7.70           0.740       0.500       1.780     
2048       4096            8192              1000      0.823       4.98        9.95           1.080       0.780       3.300     
4096       8192            16384             1000      1.380       5.94        11.87          1.560       1.340       3.840     
8192       16384           32768             1000      2.469       6.64        13.27          2.860       2.440       12.220    
16384      32768           65536             1000      4.557       7.19        14.38          5.440       4.500       20.600    
32768      65536           131072            1000      8.789       7.46        14.91          10.440      8.660       42.060    
65536      131072          262144            1000      17.224      7.61        15.22          26.480      17.060      66.020    
131072     262144          524288            1000      34.279      7.65        15.29          67.680      33.760      118.780   
262144     524288          1048576           1000      128.210     4.09        8.18           199.440     122.040     220.300   
524288     1048576         2097152           1000      466.323     2.25        4.50           547.660     432.140     416.920   
1048576    2097152         4194304           1000      878.024     2.39        4.78           956.320     866.860     836.520   

