the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.141       0.01        0.06           0.659       0.138       0.688     
2          2               16                1000      0.142       0.01        0.11           0.427       0.139       0.803     
4          4               32                1000      0.142       0.03        0.22           0.750       0.138       0.460     
8          8               64                1000      0.148       0.05        0.43           0.341       0.145       0.486     
16         16              128               1000      0.153       0.10        0.83           0.629       0.147       0.595     
32         32              256               1000      0.147       0.22        1.74           0.644       0.145       0.845     
64         64              512               1000      0.151       0.42        3.40           0.344       0.149       0.426     
128        128             1024              1000      0.169       0.76        6.07           8.509       0.157       1.110     
256        256             2048              1000      0.175       1.46        11.70          0.676       0.173       0.653     
512        512             4096              1000      0.208       2.46        19.68          0.511       0.203       0.473     
1024       1024            8192              1000      0.274       3.74        29.88          0.551       0.266       0.879     
2048       2048            16384             1000      0.430       4.77        38.13          0.894       0.407       0.574     
4096       4096            32768             1000      0.721       5.68        45.45          1.149       0.681       1.326     
8192       8192            65536             1000      1.264       6.48        51.86          1.536       1.209       1.843     
16384      16384           131072            1000      2.403       6.82        54.55          2.954       2.271       3.233     
32768      32768           262144            1000      5.756       5.69        45.54          11.910      5.289       7.078     
65536      65536           524288            1000      12.119      5.41        43.26          17.775      11.223      13.597    
131072     131072          1048576           1000      23.488      5.58        44.64          41.246      21.824      30.790    
262144     262144          2097152           1000      45.376      5.78        46.22          72.760      42.814      61.968    
524288     524288          4194304           1000      146.308     3.58        28.67          172.427     128.150     154.541   
1048576    1048576         8388608           1000      332.326     3.16        25.24          396.642     303.403     322.621   

