the current thread cpu affinity is 0xffffffff, policy is 0, priority is 0
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.078       0.08        0.31           0.281       0.074       0.574     
2          12              48                1000      0.083       0.15        0.58           0.261       0.076       0.276     
4          24              96                1000      0.087       0.27        1.10           0.479       0.078       0.311     
8          48              192               1000      0.091       0.53        2.11           0.448       0.083       0.597     
16         96              384               1000      0.103       0.93        3.73           0.402       0.094       0.307     
32         192             768               1000      0.185       1.04        4.15           0.500       0.120       0.450     
64         384             1536              1000      0.191       2.01        8.06           0.572       0.160       0.378     
128        768             3072              1000      0.261       2.94        11.77          0.693       0.244       0.489     
256        1536            6144              1000      0.456       3.37        13.46          0.903       0.417       0.881     
512        3072            12288             1000      0.812       3.78        15.14          1.153       0.759       1.203     
1024       6144            24576             1000      1.496       4.11        16.43          13.501      1.455       1.738     
2048       12288           49152             1000      2.981       4.12        16.49          3.533       2.928       3.195     
4096       24576           98304             1000      5.957       4.13        16.50          6.468       5.798       6.185     
8192       49152           196608            1000      12.508      3.93        15.72          642.126     11.529      12.237    
16384      98304           393216            1000      23.343      4.21        16.85          35.104      23.018      23.589    
32768      196608          786432            1000      46.495      4.23        16.91          128.522     45.955      47.726    
65536      393216          1572864           1000      92.166      4.27        17.07          124.341     91.558      96.217    
131072     786432          3145728           1000      209.463     3.75        15.02          257.385     185.417     215.624   
262144     1572864         6291456           1000      466.371     3.37        13.49          536.124     435.805     486.551   
524288     3145728         12582912          1000      986.091     3.19        12.76          1098.464    947.523     971.754   
1048576    6291456         25165824          1000      2170.787    2.90        11.59          2274.392    2154.439    2163.452  

