the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.066       0.02        0.12           0.500       0.040       0.060     
2          2               16                1000      0.092       0.02        0.17           0.240       0.040       0.160     
4          4               32                1000      0.092       0.04        0.35           0.240       0.040       0.060     
8          8               64                1000      0.094       0.09        0.68           0.280       0.040       0.300     
16         16              128               1000      0.095       0.17        1.34           0.260       0.040       0.120     
32         32              256               1000      0.125       0.26        2.04           0.460       0.060       0.260     
64         64              512               1000      0.130       0.49        3.93           0.300       0.060       0.400     
128        128             1024              1000      0.135       0.95        7.61           0.300       0.080       0.640     
256        256             2048              1000      0.177       1.45        11.60          2.800       0.140       0.160     
512        512             4096              1000      0.246       2.08        16.64          1.940       0.200       0.740     
1024       1024            8192              1000      0.478       2.14        17.15          0.940       0.400       1.280     
2048       2048            16384             1000      0.815       2.51        20.11          1.260       0.760       2.040     
4096       4096            32768             1000      2.440       1.68        13.43          779.920     1.580       4.020     
8192       8192            65536             1000      3.231       2.54        20.28          4.460       3.160       9.960     
16384      16384           131072            1000      6.312       2.60        20.77          13.640      6.220       19.220    
32768      32768           262144            1000      12.461      2.63        21.04          67.860      12.240      42.500    
65536      65536           524288            1000      26.231      2.50        19.99          83.340      24.380      83.160    
131072     131072          1048576           1000      164.300     0.80        6.38           184.460     143.500     139.580   
262144     262144          2097152           1000      320.528     0.82        6.54           344.280     310.180     278.940   
524288     524288          4194304           1000      566.899     0.92        7.40           614.780     555.480     550.640   
1048576    1048576         8388608           1000      1055.952    0.99        7.94           1148.220    1042.660    1241.180  

