the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.245       0.00        0.02           0.420       0.220       0.500     
2          2               8                 1000      0.264       0.01        0.03           0.420       0.240       0.620     
4          4               16                1000      0.281       0.01        0.06           8.440       0.240       0.580     
8          8               32                1000      0.283       0.03        0.11           0.580       0.240       0.500     
16         16              64                1000      0.294       0.05        0.22           0.460       0.260       0.420     
32         32              128               1000      0.333       0.10        0.38           0.960       0.300       0.760     
64         64              256               1000      0.411       0.16        0.62           0.860       0.380       0.940     
128        128             512               1000      0.531       0.24        0.96           0.840       0.520       0.920     
256        256             1024              1000      0.842       0.30        1.22           1.220       0.800       1.120     
512        512             2048              1000      1.292       0.40        1.59           1.440       1.260       1.520     
1024       1024            4096              1000      2.353       0.44        1.74           2.540       2.340       2.680     
2048       2048            8192              1000      4.431       0.46        1.85           13.480      4.400       4.860     
4096       4096            16384             1000      8.555       0.48        1.92           17.920      8.500       9.000     
8192       8192            32768             1000      16.753      0.49        1.96           25.540      16.700      17.100    
16384      16384           65536             1000      33.208      0.49        1.97           45.720      33.140      34.100    
32768      32768           131072            1000      66.013      0.50        1.99           79.760      65.860      67.120    
65536      65536           262144            1000      131.700     0.50        1.99           146.720     131.420     138.300   
131072     131072          524288            1000      263.017     0.50        1.99           275.020     262.460     278.560   
262144     262144          1048576           1000      552.390     0.47        1.90           574.260     545.500     539.460   
524288     524288          2097152           1000      1074.934    0.49        1.95           1105.080    1066.020    1077.840  
1048576    1048576         4194304           1000      2191.126    0.48        1.91           2204.940    2173.760    2182.160  

