the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.113       0.01        0.07           0.520       0.040       0.080     
2          2               16                1000      0.124       0.02        0.13           0.320       0.060       0.460     
4          4               32                1000      0.108       0.04        0.30           0.420       0.060       0.220     
8          8               64                1000      0.113       0.07        0.57           0.400       0.060       0.260     
16         16              128               1000      0.117       0.14        1.09           0.300       0.040       0.260     
32         32              256               1000      0.109       0.29        2.34           0.420       0.060       0.460     
64         64              512               1000      0.139       0.46        3.70           0.540       0.060       0.420     
128        128             1024              1000      0.153       0.84        6.70           0.320       0.100       0.420     
256        256             2048              1000      0.221       1.16        9.27           0.760       0.140       0.420     
512        512             4096              1000      0.244       2.10        16.82          0.780       0.220       0.420     
1024       1024            8192              1000      0.437       2.34        18.73          1.000       0.400       0.740     
2048       2048            16384             1000      0.887       2.31        18.48          1.900       0.800       1.800     
4096       4096            32768             1000      1.888       2.17        17.35          2.880       1.580       4.120     
8192       8192            65536             1000      3.627       2.26        18.07          11.600      3.180       8.760     
16384      16384           131072            1000      6.665       2.46        19.66          8.360       6.160       15.480    
32768      32768           262144            1000      12.517      2.62        20.94          36.360      11.760      35.800    
65536      65536           524288            1000      29.481      2.22        17.78          85.140      27.320      81.780    
131072     131072          1048576           1000      150.129     0.87        6.98           1061.500    103.720     112.960   
262144     262144          2097152           1000      394.223     0.66        5.32           5314.200    331.680     313.140   
524288     524288          4194304           1000      743.368     0.71        5.64           9603.200    635.780     656.400   
1048576    1048576         8388608           1000      1460.083    0.72        5.75           19717.860   1223.620    1266.360  

