the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.085       0.01        0.09           0.200       0.085       0.141     
2          2               16                1000      0.082       0.02        0.19           0.144       0.075       0.124     
4          4               32                1000      0.085       0.05        0.38           0.118       0.075       0.201     
8          8               64                1000      0.087       0.09        0.73           0.134       0.078       0.176     
16         16              128               1000      0.084       0.19        1.53           0.134       0.077       0.203     
32         32              256               1000      0.087       0.37        2.93           0.133       0.078       0.206     
64         64              512               1000      0.090       0.71        5.71           0.140       0.082       0.161     
128        128             1024              1000      0.100       1.29        10.29          0.214       0.091       0.220     
256        256             2048              1000      0.113       2.27        18.16          0.247       0.102       0.499     
512        512             4096              1000      0.145       3.53        28.25          0.192       0.132       0.296     
1024       1024            8192              1000      0.208       4.92        39.33          0.498       0.201       0.321     
2048       2048            16384             1000      0.329       6.22        49.78          0.473       0.320       0.464     
4096       4096            32768             1000      0.725       5.65        45.20          0.895       0.700       0.886     
8192       8192            65536             1000      1.197       6.84        54.75          1.481       1.101       1.720     
16384      16384           131072            1000      2.254       7.27        58.14          3.052       2.177       3.450     
32768      32768           262144            1000      5.616       5.83        46.68          9.182       5.217       7.361     
65536      65536           524288            1000      11.272      5.81        46.51          12.060      10.572      14.202    
131072     131072          1048576           1000      22.288      5.88        47.05          28.196      21.074      30.878    
262144     262144          2097152           1000      43.719      6.00        47.97          66.198      42.254      62.777    
524288     524288          4194304           1000      140.156     3.74        29.93          155.069     123.851     155.504   
1048576    1048576         8388608           1000      277.910     3.77        30.18          306.712     272.106     277.557   

