the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.239       0.03        0.10           0.380       0.120       0.360     
4          24              96                1000      0.259       0.09        0.37           0.420       0.160       0.380     
16         96              384               1000      0.293       0.33        1.31           0.460       0.200       0.760     
64         384             1536              1000      0.440       0.87        3.49           0.760       0.320       0.880     
256        1536            6144              1000      0.867       1.77        7.09           1.640       0.740       1.780     
1024       6144            24576             1000      2.670       2.30        9.20           3.580       2.540       5.120     
4096       24576           98304             1000      10.961      2.24        8.97           47.060      10.760      21.400    
16384      98304           393216            1000      86.718      1.13        4.53           125.180     86.160      132.240   
65536      393216          1572864           1000      457.305     0.86        3.44           496.660     444.220     545.580   
262144     1572864         6291456           1000      4231.130    0.37        1.49           5003.100    4173.640    4261.700  
1048576    6291456         25165824          1000      68566.034   0.09        0.37           71214.740   59672.800   70678.760 

