the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.082       0.02        0.19           0.217       0.075       0.300     
2          4               32                1000      0.078       0.05        0.41           0.263       0.075       0.281     
4          8               64                1000      0.082       0.10        0.78           0.305       0.076       0.279     
8          16              128               1000      0.081       0.20        1.58           0.264       0.079       0.100     
16         32              256               1000      0.086       0.37        2.98           0.307       0.084       0.270     
32         64              512               1000      0.105       0.61        4.90           0.329       0.095       0.129     
64         128             1024              1000      0.136       0.94        7.51           0.280       0.117       0.306     
128        256             2048              1000      0.182       1.41        11.27          8.667       0.161       0.374     
256        512             4096              1000      0.259       1.98        15.83          0.485       0.249       0.504     
512        1024            8192              1000      0.458       2.23        17.87          0.764       0.427       0.580     
1024       2048            16384             1000      0.806       2.54        20.33          1.214       0.783       1.250     
2048       4096            32768             1000      1.523       2.69        21.51          2.132       1.501       2.067     
4096       8192            65536             1000      3.089       2.65        21.21          3.759       2.954       4.388     
8192       16384           131072            1000      6.549       2.50        20.01          7.236       5.861       8.483     
16384      32768           262144            1000      15.901      2.06        16.49          21.282      14.758      18.596    
32768      65536           524288            1000      36.562      1.79        14.34          44.515      35.567      36.316    
65536      131072          1048576           1000      77.151      1.70        13.59          85.725      75.932      78.504    
131072     262144          2097152           1000      158.697     1.65        13.21          168.460     157.214     160.133   
262144     524288          4194304           1000      319.758     1.64        13.12          330.416     317.972     321.511   
524288     1048576         8388608           1000      505.229     2.08        16.60          535.536     497.525     538.862   
1048576    2097152         16777216          1000      1166.879    1.80        14.38          1263.950    1145.029    1163.941  

