the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.083       0.01        0.05           0.220       0.060       0.280     
2          2               8                 1000      0.084       0.02        0.10           0.260       0.040       0.120     
4          4               16                1000      0.082       0.05        0.19           0.220       0.040       0.080     
8          8               32                1000      0.118       0.07        0.27           0.400       0.060       0.460     
16         16              64                1000      0.118       0.14        0.54           0.340       0.040       0.160     
32         32              128               1000      0.126       0.25        1.01           0.460       0.060       0.140     
64         64              256               1000      0.137       0.47        1.86           0.380       0.060       0.120     
128        128             512               1000      0.157       0.82        3.27           0.340       0.120       0.260     
256        256             1024              1000      0.158       1.62        6.46           0.260       0.140       0.340     
512        512             2048              1000      0.252       2.03        8.14           0.380       0.220       0.300     
1024       1024            4096              1000      0.430       2.38        9.52           0.540       0.400       0.720     
2048       2048            8192              1000      0.754       2.72        10.87          8.240       0.700       2.560     
4096       4096            16384             1000      1.730       2.37        9.47           236.000     1.440       3.820     
8192       8192            32768             1000      2.847       2.88        11.51          13.560      2.740       7.160     
16384      16384           65536             1000      5.425       3.02        12.08          13.160      5.380       12.860    
32768      32768           131072            1000      10.907      3.00        12.02          17.220      10.860      28.700    
65536      65536           262144            1000      21.517      3.05        12.18          93.560      21.360      53.920    
131072     131072          524288            1000      43.792      2.99        11.97          192.080     43.140      129.140   
262144     262144          1048576           1000      128.837     2.03        8.14           222.760     118.740     285.560   
524288     524288          2097152           1000      401.425     1.31        5.22           459.520     388.420     466.500   
1048576    1048576         4194304           1000      1046.099    1.00        4.01           1201.420    1028.040    1031.520  

