the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          4               16                1000      0.076       0.05        0.21           0.180       0.040       0.120     
2          8               32                1000      0.085       0.09        0.38           0.220       0.040       0.100     
4          16              64                1000      0.099       0.16        0.65           0.180       0.040       0.120     
8          32              128               1000      0.093       0.34        1.38           0.240       0.060       0.280     
16         64              256               1000      0.103       0.62        2.48           0.220       0.080       0.420     
32         128             512               1000      0.118       1.09        4.36           0.260       0.100       0.280     
64         256             1024              1000      0.157       1.63        6.53           0.280       0.140       0.180     
128        512             2048              1000      0.233       2.20        8.81           0.360       0.220       0.400     
256        1024            4096              1000      0.369       2.77        11.10          0.540       0.360       0.500     
512        2048            8192              1000      0.660       3.10        12.42          1.060       0.620       1.000     
1024       4096            16384             1000      1.213       3.38        13.51          1.680       1.200       1.880     
2048       8192            32768             1000      2.355       3.48        13.91          3.220       2.320       3.960     
4096       16384           65536             1000      4.748       3.45        13.80          11.420      4.540       6.520     
8192       32768           131072            1000      9.307       3.52        14.08          17.180      9.000       18.540    
16384      65536           262144            1000      18.266      3.59        14.35          31.640      17.880      33.960    
32768      131072          524288            1000      38.381      3.41        13.66          93.540      37.500      76.380    
65536      262144          1048576           1000      116.332     2.25        9.01           221.960     102.500     153.800   
131072     524288          2097152           1000      301.903     1.74        6.95           322.920     287.480     274.940   
262144     1048576         4194304           1000      469.833     2.23        8.93           519.560     456.120     455.580   
524288     2097152         8388608           1000      1377.387    1.52        6.09           1437.300    1346.460    1349.540  
1048576    4194304         16777216          1000      2152.369    1.95        7.79           2518.740    2128.980    2155.240  

