the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.086       0.01        0.09           0.260       0.040       0.080     
2          2               16                1000      0.117       0.02        0.14           0.420       0.040       0.140     
4          4               32                1000      0.112       0.04        0.29           0.360       0.040       0.260     
8          8               64                1000      0.107       0.07        0.60           0.260       0.040       0.260     
16         16              128               1000      0.102       0.16        1.26           0.240       0.040       0.140     
32         32              256               1000      0.118       0.27        2.17           1.720       0.060       0.140     
64         64              512               1000      0.133       0.48        3.86           0.600       0.080       0.240     
128        128             1024              1000      0.151       0.85        6.79           0.320       0.100       0.200     
256        256             2048              1000      0.196       1.31        10.47          0.380       0.140       0.420     
512        512             4096              1000      0.303       1.69        13.51          2.680       0.280       0.760     
1024       1024            8192              1000      0.519       1.97        15.79          0.800       0.480       1.240     
2048       2048            16384             1000      0.965       2.12        16.97          7.280       0.900       2.620     
4096       4096            32768             1000      1.829       2.24        17.91          2.320       1.760       3.720     
8192       8192            65536             1000      3.612       2.27        18.15          9.720       3.520       7.320     
16384      16384           131072            1000      7.015       2.34        18.68          9.700       6.840       18.100    
32768      32768           262144            1000      13.891      2.36        18.87          29.200      13.520      37.060    
65536      65536           524288            1000      28.732      2.28        18.25          72.260      26.940      82.020    
131072     131072          1048576           1000      157.498     0.83        6.66           182.000     139.640     176.760   
262144     262144          2097152           1000      349.760     0.75        6.00           375.260     341.360     356.040   
524288     524288          4194304           1000      684.666     0.77        6.13           728.440     664.660     692.540   
1048576    1048576         8388608           1000      1361.367    0.77        6.16           1685.440    1342.680    1353.900  

