the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          7               16                1000      0.215       0.03        0.07           0.420       0.180       0.460     
2          14              32                1000      0.217       0.06        0.15           0.400       0.180       0.840     
4          28              64                1000      0.221       0.13        0.29           0.520       0.160       0.340     
8          56              128               1000      0.216       0.26        0.59           0.320       0.180       0.680     
16         112             256               1000      0.227       0.49        1.13           6.300       0.160       0.940     
32         224             512               1000      0.242       0.93        2.12           0.760       0.180       0.780     
64         448             1024              1000      0.300       1.49        3.41           0.460       0.220       0.720     
128        896             2048              1000      0.353       2.54        5.81           1.120       0.320       1.260     
256        1792            4096              1000      0.534       3.35        7.67           0.660       0.480       1.340     
512        3584            8192              1000      0.958       3.74        8.55           7.580       0.860       1.640     
1024       7168            16384             1000      1.470       4.87        11.14          1.880       1.400       3.100     
2048       14336           32768             1000      2.625       5.46        12.48          8.920       2.520       5.880     
4096       28672           65536             1000      5.743       4.99        11.41          105.240     5.200       12.480    
8192       57344           131072            1000      9.577       5.99        13.69          122.320     9.320       18.340    
16384      114688          262144            1000      18.862      6.08        13.90          285.020     18.400      41.520    
32768      229376          524288            1000      37.833      6.06        13.86          179.420     36.640      90.100    
65536      458752          1048576           1000      201.740     2.27        5.20           316.040     191.060     179.840   
131072     917504          2097152           1000      372.229     2.46        5.63           473.260     362.660     359.720   
262144     1835008         4194304           1000      688.358     2.67        6.09           710.660     677.800     647.980   
524288     3670016         8388608           1000      1279.517    2.87        6.56           1639.520    1263.680    1279.400  
1048576    7340032         16777216          1000      2571.527    2.85        6.52           2909.520    2545.360    2573.820  

