the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.087       0.07        0.28           0.287       0.075       0.371     
2          12              48                1000      0.087       0.14        0.55           0.610       0.076       0.222     
4          24              96                1000      0.085       0.28        1.12           0.302       0.075       0.267     
8          48              192               1000      0.090       0.53        2.14           0.300       0.076       0.160     
16         96              384               1000      0.092       1.05        4.19           0.163       0.084       0.270     
32         192             768               1000      0.098       1.96        7.86           0.301       0.088       0.244     
64         384             1536              1000      0.114       3.37        13.48          0.629       0.106       0.627     
128        768             3072              1000      0.146       5.24        20.98          0.338       0.140       0.505     
256        1536            6144              1000      0.235       6.54        26.18          0.760       0.209       0.887     
512        3072            12288             1000      0.385       7.99        31.95          0.666       0.346       1.532     
1024       6144            24576             1000      0.633       9.71        38.83          1.279       0.621       1.527     
2048       12288           49152             1000      1.169       10.51       42.04          1.841       1.151       2.545     
4096       24576           98304             1000      2.277       10.79       43.16          2.556       2.259       4.592     
8192       49152           196608            1000      4.909       10.01       40.05          10.389      4.463       8.624     
16384      98304           393216            1000      10.687      9.20        36.79          1088.347    9.074       15.848    
32768      196608          786432            1000      28.210      6.97        27.88          98.366      25.352      40.439    
65536      393216          1572864           1000      65.047      6.05        24.18          274.020     63.451      68.515    
131072     786432          3145728           1000      134.873     5.83        23.32          149.549     133.597     151.937   
262144     1572864         6291456           1000      274.167     5.74        22.95          290.554     272.705     283.780   
524288     3145728         12582912          1000      558.462     5.63        22.53          580.290     554.348     591.978   
1048576    6291456         25165824          1000      1233.976    5.10        20.39          1253.756    1219.730    1261.529  

