the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.050       0.02        0.24           0.060       0.040       0.260     
2          2               24                1000      0.051       0.04        0.47           0.060       0.040       0.560     
4          4               48                1000      0.056       0.07        0.86           0.080       0.040       0.480     
8          8               96                1000      0.056       0.14        1.71           0.060       0.040       0.280     
16         16              192               1000      0.065       0.24        2.93           10.100      0.040       0.300     
32         32              384               1000      0.080       0.40        4.80           0.080       0.080       0.300     
64         64              768               1000      0.084       0.76        9.11           0.120       0.080       0.300     
128        128             1536              1000      0.120       1.07        12.84          0.140       0.100       0.660     
256        256             3072              1000      0.191       1.34        16.11          0.200       0.180       0.520     
512        512             6144              1000      0.344       1.49        17.84          0.360       0.320       0.800     
1024       1024            12288             1000      0.610       1.68        20.13          0.640       0.600       1.060     
2048       2048            24576             1000      1.199       1.71        20.49          1.220       1.180       2.680     
4096       4096            49152             1000      2.424       1.69        20.28          13.860      2.380       6.200     
8192       8192            98304             1000      5.187       1.58        18.95          16.380      5.100       12.220    
16384      16384           196608            1000      10.972      1.49        17.92          31.720      10.180      25.780    
32768      32768           393216            1000      20.801      1.58        18.90          54.820      20.440      69.500    
65536      65536           786432            1000      40.624      1.61        19.36          63.980      39.280      126.620   
131072     131072          1572864           1000      82.543      1.59        19.06          175.720     76.240      266.160   
262144     262144          3145728           1000      211.581     1.24        14.87          366.660     198.100     430.460   
524288     524288          6291456           1000      707.806     0.74        8.89           768.120     698.340     791.920   
1048576    1048576         12582912          1000      1830.510    0.57        6.87           1928.340    1817.920    1870.340  

