the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.129       0.01        0.06           0.600       0.040       0.140     
2          2               16                1000      0.124       0.02        0.13           0.320       0.040       0.320     
4          4               32                1000      0.104       0.04        0.31           0.260       0.040       0.460     
8          8               64                1000      0.095       0.08        0.67           0.240       0.040       0.080     
16         16              128               1000      0.085       0.19        1.50           0.100       0.060       0.140     
32         32              256               1000      0.096       0.33        2.66           0.120       0.060       0.080     
64         64              512               1000      0.098       0.66        5.25           0.120       0.060       0.300     
128        128             1024              1000      0.112       1.15        9.16           0.460       0.100       0.460     
256        256             2048              1000      0.156       1.65        13.16          0.300       0.120       0.480     
512        512             4096              1000      0.259       1.97        15.80          0.300       0.220       0.540     
1024       1024            8192              1000      0.445       2.30        18.42          0.620       0.420       1.460     
2048       2048            16384             1000      0.850       2.41        19.28          1.200       0.780       2.420     
4096       4096            32768             1000      1.614       2.54        20.30          2.180       1.560       4.420     
8192       8192            65536             1000      3.307       2.48        19.82          5.200       3.240       7.820     
16384      16384           131072            1000      6.493       2.52        20.19          53.620      6.320       16.040    
32768      32768           262144            1000      12.783      2.56        20.51          27.380      12.120      29.960    
65536      65536           524288            1000      27.287      2.40        19.21          73.480      25.000      65.100    
131072     131072          1048576           1000      124.339     1.05        8.43           178.660     106.280     126.540   
262144     262144          2097152           1000      247.733     1.06        8.47           282.200     239.800     267.240   
524288     524288          4194304           1000      509.023     1.03        8.24           588.980     500.720     537.140   
1048576    1048576         8388608           1000      1077.268    0.97        7.79           1202.680    1062.040    1092.860  

