the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.068       0.01        0.12           0.120       0.040       0.060     
2          2               16                1000      0.070       0.03        0.23           0.260       0.040       0.060     
4          4               32                1000      0.068       0.06        0.47           0.080       0.040       0.080     
8          8               64                1000      0.070       0.11        0.92           0.080       0.060       0.060     
16         16              128               1000      0.087       0.18        1.47           0.200       0.060       0.100     
32         32              256               1000      0.076       0.42        3.39           0.220       0.040       0.100     
64         64              512               1000      0.075       0.86        6.86           0.080       0.040       0.080     
128        128             1024              1000      0.078       1.64        13.15          0.220       0.060       0.120     
256        256             2048              1000      0.076       3.35        26.78          0.240       0.060       0.100     
512        512             4096              1000      0.080       6.43        51.43          0.220       0.060       0.100     
1024       1024            8192              1000      0.081       12.71       101.69         0.120       0.060       0.060     
2048       2048            16384             1000      0.080       25.68       205.47         0.100       0.060       0.100     
4096       4096            32768             1000      0.080       50.91       407.26         0.100       0.060       0.100     
8192       8192            65536             1000      0.084       97.55       780.38         0.120       0.060       0.200     
16384      16384           131072            1000      0.085       192.12      1536.96        0.220       0.060       0.080     
32768      32768           262144            1000      0.086       382.18      3057.43        0.240       0.060       0.220     
65536      65536           524288            1000      0.087       756.59      6052.74        0.180       0.060       0.080     
131072     131072          1048576           1000      0.087       1501.05     12008.44       0.120       0.060       0.080     
262144     262144          2097152           1000      0.088       2963.42     23707.36       0.120       0.060       0.080     
524288     524288          4194304           1000      0.088       5990.49     47923.95       0.200       0.060       0.120     
1048576    1048576         8388608           1000      0.089       11781.75    94254.01       0.180       0.060       0.100     

