the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.073       0.08        0.33           0.079       0.073       0.220     
2          12              48                1000      0.075       0.16        0.64           0.078       0.074       0.101     
4          24              96                1000      0.078       0.31        1.23           0.081       0.077       0.086     
8          48              192               1000      0.075       0.64        2.55           0.086       0.075       0.139     
16         96              384               1000      0.081       1.18        4.72           0.088       0.081       0.176     
32         192             768               1000      0.093       2.07        8.27           0.114       0.091       0.175     
64         384             1536              1000      0.113       3.40        13.61          0.127       0.112       0.130     
128        768             3072              1000      0.156       4.93        19.71          0.169       0.152       0.179     
256        1536            6144              1000      0.242       6.35        25.42          0.275       0.238       0.293     
512        3072            12288             1000      0.407       7.55        30.22          0.411       0.405       0.456     
1024       6144            24576             1000      0.741       8.29        33.15          0.779       0.732       0.761     
2048       12288           49152             1000      1.414       8.69        34.76          1.448       1.398       1.445     
4096       24576           98304             1000      2.764       8.89        35.56          6.563       2.747       2.781     
8192       49152           196608            1000      5.459       9.00        36.02          5.513       5.439       5.466     
16384      98304           393216            1000      10.857      9.05        36.22          15.117      10.815      10.831    
32768      196608          786432            1000      21.623      9.09        36.37          25.299      21.543      21.635    
65536      393216          1572864           1000      43.188      9.10        36.42          46.569      43.023      43.394    
131072     786432          3145728           1000      86.114      9.13        36.53          98.995      85.738      86.279    
262144     1572864         6291456           1000      171.951     9.15        36.59          192.326     171.455     172.329   
524288     3145728         12582912          1000      345.091     9.12        36.46          353.516     343.751     345.022   
1048576    6291456         25165824          1000      686.639     9.16        36.65          708.193     684.901     686.102   

