the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.095       0.06        0.25           0.121       0.093       0.556     
4          24              96                1000      0.097       0.25        0.99           0.126       0.096       0.472     
16         96              384               1000      0.097       0.99        3.96           0.124       0.097       0.673     
64         384             1536              1000      0.115       3.33        13.32          0.152       0.114       0.539     
256        1536            6144              1000      0.185       8.30        33.20          0.209       0.184       0.439     
1024       6144            24576             1000      0.475       12.95       51.79          0.509       0.467       1.153     
4096       24576           98304             1000      1.753       14.02       56.06          9.233       1.705       3.893     
16384      98304           393216            1000      8.921       11.02       44.08          17.146      8.829       14.660    
65536      393216          1572864           1000      55.311      7.11        28.44          90.032      54.381      64.502    
262144     1572864         6291456           1000      314.750     5.00        19.99          383.272     308.853     379.471   
1048576    6291456         25165824          1000      1799.328    3.50        13.99          1947.383    1765.453    1881.347  

