the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.073       0.03        0.22           0.081       0.072       0.141     
2          4               32                1000      0.074       0.05        0.43           0.079       0.073       0.125     
4          8               64                1000      0.077       0.10        0.84           0.086       0.076       0.138     
8          16              128               1000      0.076       0.21        1.68           0.089       0.076       0.367     
16         32              256               1000      0.077       0.42        3.32           0.090       0.077       0.482     
32         64              512               1000      0.090       0.71        5.68           0.141       0.090       0.504     
64         128             1024              1000      0.094       1.37        10.93          0.116       0.093       0.320     
128        256             2048              1000      0.111       2.30        18.44          0.137       0.111       0.550     
256        512             4096              1000      0.139       3.69        29.53          0.151       0.138       0.380     
512        1024            8192              1000      0.204       5.02        40.15          0.217       0.204       0.461     
1024       2048            16384             1000      0.335       6.11        48.90          0.354       0.335       0.774     
2048       4096            32768             1000      0.605       6.77        54.16          0.629       0.605       1.411     
4096       8192            65536             1000      1.129       7.26        58.06          1.161       1.128       2.015     
8192       16384           131072            1000      2.199       7.45        59.59          2.258       2.187       4.099     
16384      32768           262144            1000      4.458       7.35        58.80          33.669      4.340       8.866     
32768      65536           524288            1000      8.659       7.57        60.55          18.900      8.509       15.095    
65536      131072          1048576           1000      17.853      7.34        58.73          27.999      17.420      30.771    
131072     262144          2097152           1000      41.419      6.33        50.63          66.893      39.515      66.194    
262144     524288          4194304           1000      92.804      5.65        45.20          142.767     83.189      159.438   
524288     1048576         8388608           1000      210.969     4.97        39.76          331.779     177.945     329.753   
1048576    2097152         16777216          1000      571.548     3.67        29.35          738.144     527.493     872.000   

