the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               8                 1000      0.090       0.07        0.09           0.095       0.077       0.165     
2          12              16                1000      0.092       0.13        0.17           0.128       0.077       0.254     
3          18              24                1000      0.093       0.19        0.26           0.128       0.078       0.271     
4          24              32                1000      0.094       0.26        0.34           0.126       0.086       0.261     
5          30              40                1000      0.094       0.32        0.42           0.131       0.080       0.259     
6          36              48                1000      0.095       0.38        0.50           0.103       0.081       0.227     
7          42              56                1000      0.094       0.45        0.60           0.132       0.081       0.275     
8          48              64                1000      0.090       0.53        0.71           0.101       0.081       0.185     
16         96              128               1000      0.092       1.05        1.40           0.123       0.075       0.125     
32         192             256               1000      0.091       2.10        2.80           0.128       0.082       0.360     
64         384             512               1000      0.095       4.02        5.36           0.282       0.087       0.391     
128        768             1024              1000      0.112       6.88        9.18           0.147       0.111       0.426     
256        1536            2048              1000      0.154       9.98        13.30          0.197       0.148       0.458     
512        3072            4096              1000      0.225       13.64       18.19          0.454       0.220       0.456     
1024       6144            8192              1000      0.374       16.45       21.93          0.504       0.368       0.689     
2048       12288           16384             1000      0.671       18.32       24.43          0.696       0.662       0.988     
4096       24576           32768             1000      1.263       19.46       25.94          1.381       1.255       1.716     
8192       49152           65536             1000      2.448       20.08       26.78          2.550       2.438       2.633     
16384      98304           131072            1000      4.829       20.36       27.14          12.510      4.804       5.026     
32768      196608          262144            1000      9.578       20.53       27.37          14.316      9.550       9.963     
65536      393216          524288            1000      19.680      19.98       26.64          602.577     19.022      20.152    
131072     786432          1048576           1000      38.408      20.48       27.30          192.402     37.702      39.702    
262144     1572864         2097152           1000      76.448      20.57       27.43          153.083     75.062      83.967    
524288     3145728         4194304           1000      153.210     20.53       27.38          189.691     151.900     163.059   
1048576    6291456         8388608           1000      323.675     19.44       25.92          343.047     320.783     326.600   

