the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.059       0.02        0.14           0.140       0.040       0.060     
2          2               16                1000      0.058       0.03        0.27           0.080       0.040       0.080     
4          4               32                1000      0.059       0.07        0.54           0.080       0.040       0.060     
8          8               64                1000      0.069       0.12        0.93           0.080       0.060       0.060     
16         16              128               1000      0.071       0.23        1.80           0.080       0.040       0.060     
32         32              256               1000      0.064       0.50        4.02           0.080       0.040       0.120     
64         64              512               1000      0.063       1.01        8.08           0.080       0.040       0.080     
128        128             1024              1000      0.064       1.99        15.89          0.120       0.040       0.100     
256        256             2048              1000      0.065       3.91        31.31          0.080       0.060       0.100     
512        512             4096              1000      0.067       7.68        61.45          0.180       0.040       0.120     
1024       1024            8192              1000      0.068       15.08       120.61         0.080       0.060       0.080     
2048       2048            16384             1000      0.069       29.72       237.72         0.140       0.040       0.080     
4096       4096            32768             1000      0.069       59.22       473.80         0.080       0.040       0.260     
8192       8192            65536             1000      0.071       116.07      928.53         0.120       0.060       0.360     
16384      16384           131072            1000      0.074       220.87      1766.95        0.160       0.060       0.100     
32768      32768           262144            1000      0.072       453.60      3628.79        0.160       0.060       0.100     
65536      65536           524288            1000      0.074       882.52      7060.17        0.160       0.060       0.100     
131072     131072          1048576           1000      0.074       1761.72     14093.76       0.120       0.060       0.080     
262144     262144          2097152           1000      0.075       3481.33     27850.63       0.160       0.060       0.120     
524288     524288          4194304           1000      0.077       6787.78     54302.22       0.180       0.060       0.120     
1048576    1048576         8388608           1000      0.081       12987.07    103896.59      0.100       0.060       0.080     

