the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          8               24                1000      0.979       0.01        0.02           1.440       0.860       2.060     
2          16              48                1000      0.984       0.02        0.05           1.500       0.900       1.840     
4          32              96                1000      1.009       0.03        0.10           2.160       0.900       2.980     
8          64              192               1000      0.977       0.07        0.20           1.680       0.920       2.440     
16         128             384               1000      0.971       0.13        0.40           1.460       0.880       2.340     
32         256             768               1000      1.046       0.24        0.73           1.640       0.980       1.960     
64         512             1536              1000      1.197       0.43        1.28           1.580       1.100       1.980     
128        1024            3072              1000      1.529       0.67        2.01           2.480       1.460       2.720     
256        2048            6144              1000      2.152       0.95        2.86           12.560      2.020       3.040     
512        4096            12288             1000      3.409       1.20        3.61           4.360       3.260       5.520     
1024       8192            24576             1000      7.056       1.16        3.48           20.240      5.760       10.260    
2048       16384           49152             1000      13.333      1.23        3.69           29.100      10.760      18.400    
4096       32768           98304             1000      25.991      1.26        3.78           41.960      23.500      36.600    
8192       65536           196608            1000      52.511      1.25        3.74           71.440      47.880      74.740    
16384      131072          393216            1000      113.371     1.16        3.47           132.780     107.800     145.600   
32768      262144          786432            1000      242.694     1.08        3.24           278.960     212.160     248.840   
65536      524288          1572864           1000      422.778     1.24        3.72           624.400     396.980     451.140   
131072     1048576         3145728           1000      836.366     1.25        3.76           1143.600    787.840     898.360   
262144     2097152         6291456           1000      1646.619    1.27        3.82           1873.220    1575.400    1850.560  
524288     4194304         12582912          1000      3942.987    1.06        3.19           4323.980    3323.640    4173.060  
1048576    8388608         25165824          1000      7559.155    1.11        3.33           9235.980    7202.040    8753.100  

