the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.301       0.01        0.05           0.467       0.298       0.825     
2          4               32                1000      0.302       0.01        0.11           0.569       0.299       0.712     
4          8               64                1000      0.302       0.03        0.21           0.395       0.301       0.885     
8          16              128               1000      0.307       0.05        0.42           0.503       0.304       1.101     
16         32              256               1000      0.314       0.10        0.81           0.465       0.312       0.653     
32         64              512               1000      0.340       0.19        1.51           0.606       0.331       0.891     
64         128             1024              1000      0.383       0.33        2.68           0.638       0.374       0.771     
128        256             2048              1000      0.469       0.55        4.37           0.741       0.461       1.169     
256        512             4096              1000      0.645       0.79        6.35           0.934       0.636       1.004     
512        1024            8192              1000      1.021       1.00        8.02           1.304       1.005       1.374     
1024       2048            16384             1000      1.740       1.18        9.41           1.984       1.702       2.483     
2048       4096            32768             1000      3.197       1.28        10.25          3.818       3.106       4.211     
4096       8192            65536             1000      6.148       1.33        10.66          11.862      5.901       7.396     
8192       16384           131072            1000      11.978      1.37        10.94          12.851      11.508      12.752    
16384      32768           262144            1000      24.370      1.34        10.76          30.946      23.252      25.724    
32768      65536           524288            1000      47.979      1.37        10.93          58.179      46.351      47.501    
65536      131072          1048576           1000      92.596      1.42        11.32          101.956     91.267      92.715    
131072     262144          2097152           1000      182.257     1.44        11.51          193.176     181.244     183.837   
262144     524288          4194304           1000      362.662     1.45        11.57          376.604     360.155     363.944   
524288     1048576         8388608           1000      721.270     1.45        11.63          732.573     719.399     721.677   
1048576    2097152         16777216          1000      1876.732    1.12        8.94           1893.270    1865.975    1881.029  

