the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               12                1000      0.075       0.01        0.16           0.125       0.074       0.134     
2          2               24                1000      0.077       0.03        0.31           0.402       0.076       0.664     
4          4               48                1000      0.076       0.05        0.63           0.255       0.075       0.221     
8          8               96                1000      0.077       0.10        1.25           0.245       0.076       0.830     
16         16              192               1000      0.076       0.21        2.51           0.309       0.075       0.124     
32         32              384               1000      0.080       0.40        4.80           0.312       0.079       0.445     
64         64              768               1000      0.088       0.72        8.68           0.289       0.087       0.601     
128        128             1536              1000      0.105       1.22        14.62          0.369       0.102       0.726     
256        256             3072              1000      0.137       1.87        22.43          0.236       0.132       0.825     
512        512             6144              1000      0.200       2.56        30.76          0.524       0.193       1.341     
1024       1024            12288             1000      0.329       3.12        37.38          1.142       0.315       0.964     
2048       2048            24576             1000      0.601       3.41        40.90          1.000       0.571       1.593     
4096       4096            49152             1000      1.097       3.74        44.82          1.649       1.067       1.907     
8192       8192            98304             1000      2.115       3.87        46.47          10.675      2.059       5.142     
16384      16384           196608            1000      5.384       3.04        36.52          1045.446    4.127       6.037     
32768      32768           393216            1000      8.861       3.70        44.38          11.278      8.544       15.895    
65536      65536           786432            1000      17.535      3.74        44.85          24.728      17.009      22.126    
131072     131072          1572864           1000      36.085      3.63        43.59          54.364      35.374      98.655    
262144     262144          3145728           1000      74.430      3.52        42.26          135.288     72.621      112.201   
524288     524288          6291456           1000      225.342     2.33        27.92          266.996     218.023     265.065   
1048576    1048576         12582912          1000      503.314     2.08        25.00          524.168     488.472     539.175   

