the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.072       0.01        0.06           0.074       0.071       0.140     
2          2               8                 1000      0.073       0.03        0.11           0.088       0.072       0.137     
4          4               16                1000      0.073       0.05        0.22           0.101       0.073       0.081     
8          8               32                1000      0.074       0.11        0.43           0.217       0.073       0.094     
16         16              64                1000      0.076       0.21        0.84           0.085       0.075       0.103     
32         32              128               1000      0.077       0.41        1.66           0.132       0.076       0.130     
64         64              256               1000      0.084       0.76        3.04           0.110       0.084       0.088     
128        128             512               1000      0.099       1.29        5.15           0.135       0.098       0.147     
256        256             1024              1000      0.129       1.99        7.96           0.131       0.127       0.130     
512        512             2048              1000      0.186       2.75        10.99          0.210       0.186       0.188     
1024       1024            4096              1000      0.304       3.36        13.45          0.308       0.303       0.304     
2048       2048            8192              1000      0.536       3.82        15.28          0.556       0.534       0.583     
4096       4096            16384             1000      1.004       4.08        16.32          1.007       1.000       1.001     
8192       8192            32768             1000      1.935       4.23        16.93          1.941       1.934       1.950     
16384      16384           65536             1000      3.801       4.31        17.24          7.949       3.796       3.805     
32768      32768           131072            1000      7.533       4.35        17.40          10.885      7.519       7.684     
65536      65536           262144            1000      15.021      4.36        17.45          20.944      14.966      15.885    
131072     131072          524288            1000      29.922      4.38        17.52          34.608      29.861      31.188    
262144     262144          1048576           1000      59.736      4.39        17.55          66.170      59.655      62.263    
524288     524288          2097152           1000      119.351     4.39        17.57          123.741     119.254     127.885   
1048576    1048576         4194304           1000      240.194     4.37        17.46          260.457     238.619     269.177   

