the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.119       0.02        0.13           0.208       0.116       0.360     
2          4               32                1000      0.122       0.03        0.26           0.188       0.117       0.471     
4          8               64                1000      0.121       0.07        0.53           0.310       0.117       0.430     
8          16              128               1000      0.124       0.13        1.04           0.170       0.120       0.262     
16         32              256               1000      0.133       0.24        1.93           0.163       0.128       0.389     
32         64              512               1000      0.153       0.42        3.36           0.208       0.143       0.391     
64         128             1024              1000      0.192       0.67        5.35           0.391       0.177       0.469     
128        256             2048              1000      0.256       1.00        7.99           0.335       0.242       0.964     
256        512             4096              1000      0.398       1.29        10.29          0.455       0.369       0.654     
512        1024            8192              1000      0.651       1.57        12.57          1.114       0.632       0.980     
1024       2048            16384             1000      1.176       1.74        13.93          1.312       1.151       1.702     
2048       4096            32768             1000      2.357       1.74        13.90          2.787       2.299       3.005     
4096       8192            65536             1000      4.394       1.86        14.91          5.556       4.291       5.744     
8192       16384           131072            1000      9.950       1.65        13.17          1379.266    8.385       10.768    
16384      32768           262144            1000      18.766      1.75        13.97          195.687     18.008      20.282    
32768      65536           524288            1000      37.293      1.76        14.06          171.623     35.549      42.236    
65536      131072          1048576           1000      72.653      1.80        14.43          139.408     70.058      85.600    
131072     262144          2097152           1000      142.949     1.83        14.67          195.950     139.753     170.396   
262144     524288          4194304           1000      330.200     1.59        12.70          377.062     307.125     359.425   
524288     1048576         8388608           1000      702.321     1.49        11.94          761.362     693.777     702.436   
1048576    2097152         16777216          1000      1714.446    1.22        9.79           1763.286    1703.015    1708.629  

