the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               8                 1000      0.084       0.02        0.10           0.240       0.040       0.080     
2          4               16                1000      0.089       0.04        0.18           0.360       0.040       0.100     
4          8               32                1000      0.100       0.08        0.32           0.440       0.060       0.480     
8          16              64                1000      0.099       0.16        0.65           0.400       0.060       0.500     
16         32              128               1000      0.108       0.30        1.18           0.440       0.060       0.420     
32         64              256               1000      0.116       0.55        2.20           0.300       0.080       0.340     
64         128             512               1000      0.131       0.98        3.92           0.740       0.100       0.180     
128        256             1024              1000      0.171       1.49        5.98           0.400       0.140       0.580     
256        512             2048              1000      0.261       1.96        7.85           8.460       0.220       0.600     
512        1024            4096              1000      0.414       2.47        9.88           0.620       0.380       1.060     
1024       2048            8192              1000      0.750       2.73        10.92          1.340       0.720       1.740     
2048       4096            16384             1000      1.521       2.69        10.78          15.080      1.420       3.940     
4096       8192            32768             1000      2.842       2.88        11.53          13.680      2.760       7.540     
8192       16384           65536             1000      5.796       2.83        11.31          12.680      5.400       19.840    
16384      32768           131072            1000      10.786      3.04        12.15          18.640      10.600      34.080    
32768      65536           262144            1000      21.690      3.02        12.09          128.400     21.040      71.800    
65536      131072          524288            1000      43.498      3.01        12.05          153.180     42.000      135.820   
131072     262144          1048576           1000      287.716     0.91        3.64           415.560     264.700     238.300   
262144     524288          2097152           1000      509.850     1.03        4.11           612.160     488.420     477.680   
524288     1048576         4194304           1000      1006.850    1.04        4.17           1135.860    971.600     986.180   
1048576    2097152         8388608           1000      1967.521    1.07        4.26           2341.580    1777.240    1922.560  

