the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.099       0.01        0.08           0.260       0.040       0.060     
2          2               16                1000      0.099       0.02        0.16           0.260       0.040       0.240     
4          4               32                1000      0.109       0.04        0.29           0.280       0.040       0.400     
8          8               64                1000      0.125       0.06        0.51           0.280       0.060       0.060     
16         16              128               1000      0.134       0.12        0.96           0.280       0.060       0.260     
32         32              256               1000      0.132       0.24        1.95           0.300       0.060       0.160     
64         64              512               1000      0.134       0.48        3.81           0.300       0.080       0.540     
128        128             1024              1000      0.149       0.86        6.90           0.300       0.100       0.500     
256        256             2048              1000      0.197       1.30        10.37          0.360       0.160       0.620     
512        512             4096              1000      0.294       1.74        13.93          0.460       0.240       0.900     
1024       1024            8192              1000      0.486       2.11        16.85          0.860       0.440       0.720     
2048       2048            16384             1000      0.916       2.24        17.89          1.280       0.880       2.020     
4096       4096            32768             1000      1.760       2.33        18.62          2.260       1.700       4.020     
8192       8192            65536             1000      3.389       2.42        19.34          6.000       3.320       8.100     
16384      16384           131072            1000      6.617       2.48        19.81          10.240      6.480       19.080    
32768      32768           262144            1000      12.930      2.53        20.27          28.120      12.620      38.020    
65536      65536           524288            1000      26.587      2.46        19.72          77.740      25.180      74.120    
131072     131072          1048576           1000      134.105     0.98        7.82           162.120     103.220     115.580   
262144     262144          2097152           1000      229.578     1.14        9.13           276.620     223.700     246.480   
524288     524288          4194304           1000      534.373     0.98        7.85           589.020     526.940     526.540   
1048576    1048576         8388608           1000      1087.119    0.96        7.72           1133.060    1076.740    1083.740  

