the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.097       0.01        0.16           0.235       0.093       0.205     
2          2               32                1000      0.090       0.02        0.36           0.133       0.079       0.293     
4          4               64                1000      0.103       0.04        0.62           0.134       0.088       0.219     
8          8               128               1000      0.103       0.08        1.25           0.134       0.097       0.372     
16         16              256               1000      0.089       0.18        2.86           0.121       0.080       0.184     
32         32              512               1000      0.092       0.35        5.58           0.118       0.086       0.283     
64         64              1024              1000      0.095       0.67        10.73          0.409       0.093       0.216     
128        128             2048              1000      0.109       1.17        18.75          0.236       0.105       0.345     
256        256             4096              1000      0.142       1.80        28.88          0.184       0.135       0.460     
512        512             8192              1000      0.200       2.56        41.03          0.241       0.197       0.815     
1024       1024            16384             1000      0.350       2.92        46.76          0.500       0.326       0.637     
2048       2048            32768             1000      0.692       2.96        47.38          0.985       0.644       1.506     
4096       4096            65536             1000      1.160       3.53        56.50          13.712      1.092       2.419     
8192       8192            131072            1000      2.210       3.71        59.30          2.965       2.103       3.875     
16384      16384           262144            1000      5.746       2.85        45.63          6.143       5.462       7.177     
32768      32768           524288            1000      11.519      2.84        45.52          12.461      10.830      14.529    
65536      65536           1048576           1000      23.788      2.75        44.08          42.820      22.209      47.842    
131072     131072          2097152           1000      45.324      2.89        46.27          59.369      43.492      68.469    
262144     262144          4194304           1000      134.321     1.95        31.23          144.068     127.112     136.019   
524288     524288          8388608           1000      341.099     1.54        24.59          368.492     323.348     351.814   
1048576    1048576         16777216          1000      590.659     1.78        28.40          606.894     586.350     586.016   

