the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.075       0.01        0.21           0.390       0.074       0.306     
2          2               32                1000      0.077       0.03        0.42           0.271       0.076       0.476     
4          4               64                1000      0.077       0.05        0.83           0.088       0.076       0.289     
8          8               128               1000      0.078       0.10        1.64           0.306       0.077       0.099     
16         16              256               1000      0.082       0.20        3.12           0.303       0.081       0.106     
32         32              512               1000      0.088       0.36        5.80           0.323       0.087       0.428     
64         64              1024              1000      0.103       0.62        9.97           0.365       0.101       0.108     
128        128             2048              1000      0.131       0.98        15.61          0.345       0.130       0.141     
256        256             4096              1000      0.190       1.34        21.50          0.330       0.188       0.378     
512        512             8192              1000      0.307       1.67        26.65          0.692       0.304       0.486     
1024       1024            16384             1000      0.543       1.88        30.15          0.858       0.540       0.559     
2048       2048            32768             1000      1.015       2.02        32.29          1.359       1.010       1.816     
4096       4096            65536             1000      1.983       2.07        33.04          2.381       1.942       2.430     
8192       8192            131072            1000      3.864       2.12        33.92          10.886      3.810       4.590     
16384      16384           262144            1000      8.052       2.03        32.56          17.912      7.647       8.715     
32768      32768           524288            1000      15.745      2.08        33.30          21.173      15.155      18.317    
65536      65536           1048576           1000      31.801      2.06        32.97          49.304      30.804      37.347    
131072     131072          2097152           1000      61.324      2.14        34.20          98.826      60.100      77.491    
262144     262144          4194304           1000      164.749     1.59        25.46          219.316     150.921     170.111   
524288     524288          8388608           1000      358.946     1.46        23.37          434.891     355.160     356.387   
1048576    1048576         16777216          1000      823.167     1.27        20.38          848.616     782.931     805.709   

