the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.077       0.01        0.10           0.312       0.076       0.733     
2          2               16                1000      0.078       0.03        0.21           0.114       0.076       0.432     
4          4               32                1000      0.079       0.05        0.41           0.174       0.077       0.335     
8          8               64                1000      0.078       0.10        0.82           0.304       0.076       0.244     
16         16              128               1000      0.078       0.20        1.63           0.299       0.076       0.678     
32         32              256               1000      0.078       0.41        3.28           0.129       0.077       0.636     
64         64              512               1000      0.080       0.80        6.37           0.180       0.078       0.293     
128        128             1024              1000      0.088       1.46        11.69          0.420       0.085       0.333     
256        256             2048              1000      0.105       2.44        19.55          0.397       0.100       0.911     
512        512             4096              1000      0.132       3.87        30.94          0.359       0.128       0.556     
1024       1024            8192              1000      0.207       4.94        39.52          0.578       0.189       1.304     
2048       2048            16384             1000      0.319       6.43        51.44          0.689       0.308       1.083     
4096       4096            32768             1000      0.707       5.79        46.32          1.252       0.609       2.916     
8192       8192            65536             1000      1.237       6.62        52.98          3.665       1.083       4.213     
16384      16384           131072            1000      3.438       4.77        38.13          6.464       2.659       9.173     
32768      32768           262144            1000      12.364      2.65        21.20          17.516      11.516      17.474    
65536      65536           524288            1000      32.044      2.05        16.36          38.482      29.857      39.470    
131072     131072          1048576           1000      72.624      1.80        14.44          110.258     69.036      166.600   
262144     262144          2097152           1000      155.686     1.68        13.47          194.172     151.762     163.365   
524288     524288          4194304           1000      328.771     1.59        12.76          367.476     318.636     383.335   
1048576    1048576         8388608           1000      696.892     1.50        12.04          759.089     670.803     747.701   

