the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.063       0.02        0.06           0.260       0.040       0.100     
2          2               8                 1000      0.064       0.03        0.13           0.260       0.060       0.280     
4          4               16                1000      0.088       0.05        0.18           0.420       0.060       0.160     
8          8               32                1000      0.105       0.08        0.30           0.260       0.060       0.120     
16         16              64                1000      0.107       0.15        0.60           0.220       0.080       0.100     
32         32              128               1000      0.120       0.27        1.07           0.280       0.080       0.120     
64         64              256               1000      0.131       0.49        1.95           0.300       0.120       0.500     
128        128             512               1000      0.215       0.60        2.38           0.360       0.200       0.300     
256        256             1024              1000      0.316       0.81        3.24           0.620       0.300       0.780     
512        512             2048              1000      0.558       0.92        3.67           0.700       0.520       0.680     
1024       1024            4096              1000      1.213       0.84        3.38           149.160     1.000       1.540     
2048       2048            8192              1000      1.904       1.08        4.30           2.120       1.860       2.320     
4096       4096            16384             1000      3.833       1.07        4.27           10.700      3.720       4.680     
8192       8192            32768             1000      7.131       1.15        4.60           194.820     6.880       9.440     
16384      16384           65536             1000      13.669      1.20        4.79           78.700      13.500      18.300    
32768      32768           131072            1000      27.127      1.21        4.83           179.360     26.840      44.560    
65536      65536           262144            1000      54.127      1.21        4.84           179.400     53.540      77.920    
131072     131072          524288            1000      109.146     1.20        4.80           237.860     106.920     155.420   
262144     262144          1048576           1000      436.408     0.60        2.40           531.580     390.340     314.240   
524288     524288          2097152           1000      590.630     0.89        3.55           810.900     573.600     544.680   
1048576    1048576         4194304           1000      1069.890    0.98        3.92           1177.820    1057.080    998.700   

