the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               12                1000      0.233       0.01        0.05           0.500       0.140       0.880     
2          4               24                1000      0.303       0.01        0.08           0.740       0.220       0.620     
4          8               48                1000      0.324       0.02        0.15           0.660       0.280       0.500     
8          16              96                1000      0.473       0.03        0.20           0.720       0.420       0.680     
16         32              192               1000      0.660       0.05        0.29           0.840       0.620       1.080     
32         64              384               1000      1.101       0.06        0.35           1.500       1.060       2.040     
64         128             768               1000      2.072       0.06        0.37           83.780      1.920       3.080     
128        256             1536              1000      4.055       0.06        0.38           255.040     3.720       5.320     
256        512             3072              1000      7.907       0.06        0.39           15.420      7.720       9.800     
512        1024            6144              1000      16.037      0.06        0.38           105.020     15.600      19.340    
1024       2048            12288             1000      34.656      0.06        0.35           106.720     34.020      38.460    
2048       4096            24576             1000      72.224      0.06        0.34           144.900     71.000      76.300    
4096       8192            49152             1000      144.790     0.06        0.34           177.380     143.400     150.160   
8192       16384           98304             1000      291.557     0.06        0.34           325.120     289.280     298.400   
16384      32768           196608            1000      591.029     0.06        0.33           623.920     587.640     596.440   
32768      65536           393216            1000      1175.197    0.06        0.33           1204.080    1170.020    1182.720  
65536      131072          786432            1000      2384.549    0.05        0.33           2405.660    2368.860    2382.880  
131072     262144          1572864           1000      4714.870    0.06        0.33           4748.540    4701.380    4720.380  
262144     524288          3145728           1000      9508.007    0.06        0.33           9609.780    9491.920    9511.160  
524288     1048576         6291456           1000      18992.606   0.06        0.33           19031.100   18967.320   18994.800 
1048576    2097152         12582912          1000      39020.282   0.05        0.32           39309.780   38939.460   39018.060 

