the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               16                1000      0.355       0.01        0.05           0.660       0.320       0.540     
2          4               32                1000      0.369       0.01        0.09           0.760       0.340       1.060     
4          8               64                1000      0.370       0.02        0.17           0.540       0.340       0.980     
8          16              128               1000      0.368       0.04        0.35           0.560       0.340       1.320     
16         32              256               1000      0.390       0.08        0.66           0.700       0.360       0.760     
32         64              512               1000      0.413       0.15        1.24           0.700       0.360       0.820     
64         128             1024              1000      0.485       0.26        2.11           0.780       0.460       0.900     
128        256             2048              1000      0.603       0.42        3.40           0.920       0.580       0.980     
256        512             4096              1000      0.847       0.60        4.84           1.140       0.820       1.100     
512        1024            8192              1000      1.349       0.76        6.07           1.620       1.300       2.060     
1024       2048            16384             1000      2.309       0.89        7.09           9.120       2.240       2.860     
2048       4096            32768             1000      4.194       0.98        7.81           5.620       4.140       5.260     
4096       8192            65536             1000      8.031       1.02        8.16           16.740      7.920       11.380    
8192       16384           131072            1000      15.537      1.05        8.44           25.560      15.440      20.820    
16384      32768           262144            1000      30.685      1.07        8.54           40.660      30.460      52.500    
32768      65536           524288            1000      61.668      1.06        8.50           100.200     60.520      109.180   
65536      131072          1048576           1000      195.021     0.67        5.38           240.400     185.960     158.460   
131072     262144          2097152           1000      334.768     0.78        6.26           355.060     327.700     324.160   
262144     524288          4194304           1000      768.771     0.68        5.46           810.120     757.920     759.640   
524288     1048576         8388608           1000      1699.247    0.62        4.94           2041.420    1680.900    1710.160  
1048576    2097152         16777216          1000      3777.120    0.56        4.44           4301.160    3742.420    3771.100  

