the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          6               24                1000      0.076       0.08        0.32           0.157       0.073       0.107     
2          12              48                1000      0.078       0.15        0.61           0.109       0.075       0.125     
4          24              96                1000      0.082       0.29        1.17           0.111       0.077       0.136     
8          48              192               1000      0.078       0.62        2.47           0.123       0.076       0.237     
16         96              384               1000      0.084       1.15        4.59           0.136       0.082       0.138     
32         192             768               1000      0.093       2.06        8.23           0.179       0.092       0.145     
64         384             1536              1000      0.114       3.36        13.44          0.146       0.112       0.163     
128        768             3072              1000      0.158       4.88        19.50          0.189       0.153       0.422     
256        1536            6144              1000      0.244       6.30        25.20          0.282       0.238       0.299     
512        3072            12288             1000      0.406       7.56        30.25          0.444       0.394       0.507     
1024       6144            24576             1000      0.740       8.30        33.21          0.771       0.716       0.789     
2048       12288           49152             1000      1.399       8.78        35.13          1.425       1.383       1.432     
4096       24576           98304             1000      2.731       9.00        35.99          2.764       2.634       2.771     
8192       49152           196608            1000      5.366       9.16        36.64          5.434       5.222       5.493     
16384      98304           393216            1000      10.731      9.16        36.64          10.868      10.326      10.955    
32768      196608          786432            1000      21.423      9.18        36.71          24.787      20.586      21.580    
65536      393216          1572864           1000      42.682      9.21        36.85          52.601      41.068      43.157    
131072     786432          3145728           1000      84.820      9.27        37.09          92.643      82.068      85.164    
262144     1572864         6291456           1000      168.028     9.36        37.44          173.534     164.006     168.096   
524288     3145728         12582912          1000      342.438     9.19        36.75          360.044     327.845     343.350   
1048576    6291456         25165824          1000      684.221     9.20        36.78          696.618     678.605     685.507   

