the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.294       0.00        0.03           0.580       0.200       0.440     
2          2               16                1000      0.283       0.01        0.06           0.780       0.220       0.920     
4          4               32                1000      0.282       0.01        0.11           0.480       0.200       0.800     
8          8               64                1000      0.276       0.03        0.23           0.480       0.200       0.920     
16         16              128               1000      0.286       0.06        0.45           0.700       0.200       0.600     
32         32              256               1000      0.269       0.12        0.95           0.440       0.180       0.760     
64         64              512               1000      0.302       0.21        1.69           0.620       0.200       0.600     
128        128             1024              1000      0.300       0.43        3.41           0.580       0.220       0.720     
256        256             2048              1000      0.356       0.72        5.76           0.600       0.280       0.720     
512        512             4096              1000      0.709       0.72        5.78           1.100       0.440       1.420     
1024       1024            8192              1000      0.851       1.20        9.63           1.160       0.580       1.460     
2048       2048            16384             1000      1.258       1.63        13.03          1.740       1.000       3.440     
4096       4096            32768             1000      2.108       1.94        15.54          10.840      1.800       6.360     
8192       8192            65536             1000      3.708       2.21        17.68          11.740      3.440       7.700     
16384      16384           131072            1000      6.742       2.43        19.44          12.920      6.380       15.720    
32768      32768           262144            1000      13.028      2.52        20.12          28.720      12.560      36.840    
65536      65536           524288            1000      26.844      2.44        19.53          75.040      25.080      82.140    
131072     131072          1048576           1000      169.131     0.77        6.20           188.080     160.740     150.180   
262144     262144          2097152           1000      338.795     0.77        6.19           365.540     326.480     297.180   
524288     524288          4194304           1000      583.826     0.90        7.18           636.180     567.560     565.780   
1048576    1048576         8388608           1000      992.978     1.06        8.45           1073.280    973.680     1208.980  

