the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               16                1000      0.087       0.01        0.18           0.127       0.077       0.223     
2          2               32                1000      0.088       0.02        0.36           0.130       0.079       0.285     
4          4               64                1000      0.087       0.05        0.73           0.139       0.083       0.193     
8          8               128               1000      0.087       0.09        1.46           0.165       0.087       0.125     
16         16              256               1000      0.086       0.19        2.99           0.327       0.081       0.180     
32         32              512               1000      0.086       0.37        5.95           0.124       0.081       0.139     
64         64              1024              1000      0.089       0.72        11.50          0.157       0.082       0.125     
128        128             2048              1000      2.141       0.06        0.96           2048.172    0.087       0.368     
256        256             4096              1000      0.108       2.38        38.06          0.213       0.100       0.278     
512        512             8192              1000      0.141       3.62        57.91          0.354       0.136       0.393     
1024       1024            16384             1000      0.203       5.04        80.70          0.250       0.195       0.313     
2048       2048            32768             1000      0.324       6.31        101.01         0.373       0.312       0.843     
4096       4096            65536             1000      0.668       6.13        98.05          0.748       0.601       0.955     
8192       8192            131072            1000      1.146       7.15        114.35         1.460       1.087       1.718     
16384      16384           262144            1000      2.185       7.50        119.96         2.798       2.074       3.751     
32768      32768           524288            1000      5.457       6.00        96.07          9.409       5.087       6.503     
65536      65536           1048576           1000      11.172      5.87        93.86          11.943      10.641      14.448    
131072     131072          2097152           1000      24.016      5.46        87.32          77.863      22.483      47.814    
262144     262144          4194304           1000      45.613      5.75        91.96          65.734      43.596      61.942    
524288     524288          8388608           1000      121.799     4.30        68.87          151.317     109.715     160.340   
1048576    1048576         16777216          1000      277.011     3.79        60.57          283.814     274.256     278.714   

