the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.052       0.02        0.15           0.060       0.040       0.900     
2          2               16                1000      0.055       0.04        0.29           0.060       0.040       0.360     
4          4               32                1000      0.058       0.07        0.55           0.060       0.040       0.300     
8          8               64                1000      0.062       0.13        1.04           0.100       0.060       0.400     
16         16              128               1000      0.072       0.22        1.78           0.100       0.060       0.400     
32         32              256               1000      0.082       0.39        3.14           0.100       0.080       0.220     
64         64              512               1000      0.102       0.63        5.03           0.160       0.100       0.360     
128        128             1024              1000      0.145       0.88        7.06           0.180       0.140       0.400     
256        256             2048              1000      0.229       1.12        8.94           0.300       0.220       0.660     
512        512             4096              1000      0.398       1.29        10.30          0.460       0.380       0.880     
1024       1024            8192              1000      0.742       1.38        11.05          0.800       0.740       2.560     
2048       2048            16384             1000      1.464       1.40        11.19          1.480       1.440       4.420     
4096       4096            32768             1000      4.227       0.97        7.75           18.700      4.140       9.400     
8192       8192            65536             1000      8.454       0.97        7.75           20.680      8.060       22.560    
16384      16384           131072            1000      16.473      0.99        7.96           30.220      16.220      36.060    
32768      32768           262144            1000      32.089      1.02        8.17           59.340      31.320      94.520    
65536      65536           524288            1000      62.637      1.05        8.37           171.740     61.540      220.280   
131072     131072          1048576           1000      229.465     0.57        4.57           468.100     214.300     488.860   
262144     262144          2097152           1000      1136.786    0.23        1.84           1372.640    1079.680    1102.440  
524288     524288          4194304           1000      2777.074    0.19        1.51           3115.080    2633.000    2435.120  
1048576    1048576         8388608           1000      4029.228    0.26        2.08           4090.400    3942.800    4566.380  

