the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.075       0.01        0.05           0.133       0.074       0.146     
2          2               8                 1000      0.075       0.03        0.11           0.085       0.075       0.214     
4          4               16                1000      0.076       0.05        0.21           0.103       0.075       0.124     
8          8               32                1000      0.077       0.10        0.41           0.112       0.076       0.154     
16         16              64                1000      0.088       0.18        0.73           0.130       0.086       0.110     
32         32              128               1000      0.089       0.36        1.45           0.164       0.087       0.126     
64         64              256               1000      0.092       0.70        2.79           0.140       0.091       0.130     
128        128             512               1000      0.098       1.31        5.23           0.146       0.095       0.132     
256        256             1024              1000      0.106       2.42        9.67           0.155       0.105       0.158     
512        512             2048              1000      0.135       3.80        15.19          0.148       0.129       0.274     
1024       1024            4096              1000      0.170       6.04        24.14          0.216       0.166       0.283     
2048       2048            8192              1000      0.256       8.01        32.05          0.365       0.244       0.402     
4096       4096            16384             1000      0.431       9.50        38.01          0.525       0.420       0.617     
8192       8192            32768             1000      0.943       8.69        34.75          1.105       0.916       1.266     
16384      16384           65536             1000      2.144       7.64        30.57          4.542       2.016       3.014     
32768      32768           131072            1000      4.294       7.63        30.53          23.182      3.966       5.804     
65536      65536           262144            1000      10.414      6.29        25.17          14.049      9.302       10.705    
131072     131072          524288            1000      20.308      6.45        25.82          60.083      18.627      23.099    
262144     262144          1048576           1000      38.090      6.88        27.53          82.312      36.190      49.887    
524288     524288          2097152           1000      74.358      7.05        28.20          563.440     70.989      104.016   
1048576    1048576         4194304           1000      173.580     6.04        24.16          291.271     165.913     217.521   

