the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          3               8                 1000      0.084       0.04        0.10           0.097       0.077       0.307     
2          6               16                1000      0.086       0.07        0.19           0.306       0.078       0.142     
4          12              32                1000      0.085       0.14        0.38           0.118       0.081       0.145     
8          24              64                1000      0.090       0.27        0.71           0.324       0.085       0.156     
16         48              128               1000      0.098       0.49        1.30           0.302       0.092       0.246     
32         96              256               1000      0.111       0.87        2.31           0.125       0.107       0.174     
64         192             512               1000      0.140       1.37        3.65           0.345       0.136       0.202     
128        384             1024              1000      0.199       1.93        5.15           0.415       0.194       0.265     
256        768             2048              1000      0.315       2.44        6.51           0.356       0.310       0.378     
512        1536            4096              1000      0.557       2.76        7.35           0.782       0.552       0.627     
1024       3072            8192              1000      1.022       3.01        8.02           1.044       1.017       1.088     
2048       6144            16384             1000      1.953       3.15        8.39           2.169       1.948       2.001     
4096       12288           32768             1000      3.820       3.22        8.58           8.328       3.810       3.898     
8192       24576           65536             1000      7.554       3.25        8.68           12.042      7.541       7.902     
16384      49152           131072            1000      15.023      3.27        8.72           21.289      14.989      15.076    
32768      98304           262144            1000      29.941      3.28        8.76           35.110      29.883      30.239    
65536      196608          524288            1000      59.750      3.29        8.77           65.265      59.695      65.723    
131072     393216          1048576           1000      119.371     3.29        8.78           126.058     119.276     119.826   
262144     786432          2097152           1000      238.545     3.30        8.79           243.734     238.433     238.990   
524288     1572864         4194304           1000      477.183     3.30        8.79           485.709     476.752     485.192   
1048576    3145728         8388608           1000      957.735     3.28        8.76           966.037     955.984     958.039   

