the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               4                 1000      0.074       0.03        0.05           0.129       0.073       0.268     
2          4               8                 1000      0.074       0.05        0.11           0.082       0.073       0.145     
4          8               16                1000      0.075       0.11        0.21           0.170       0.074       0.131     
8          16              32                1000      0.076       0.21        0.42           0.197       0.075       0.151     
16         32              64                1000      0.076       0.42        0.84           0.109       0.076       0.137     
32         64              128               1000      0.079       0.81        1.62           0.105       0.078       0.134     
64         128             256               1000      0.082       1.56        3.12           0.122       0.081       0.132     
128        256             512               1000      0.089       2.87        5.73           0.138       0.089       0.140     
256        512             1024              1000      0.104       4.92        9.84           0.226       0.103       0.157     
512        1024            2048              1000      0.133       7.70        15.40          0.186       0.132       0.188     
1024       2048            4096              1000      0.191       10.70       21.39          0.257       0.191       0.289     
2048       4096            8192              1000      0.308       13.29       26.58          0.329       0.307       0.404     
4096       8192            16384             1000      0.542       15.13       30.26          0.618       0.540       0.643     
8192       16384           32768             1000      1.015       16.14       32.28          1.333       1.010       2.194     
16384      32768           65536             1000      1.951       16.80       33.59          2.741       1.942       2.198     
32768      65536           131072            1000      3.902       16.80       33.59          13.024      3.817       5.882     
65536      131072          262144            1000      7.714       16.99       33.98          40.927      7.560       10.099    
131072     262144          524288            1000      15.690      16.71       33.42          28.392      15.163      21.444    
262144     524288          1048576           1000      32.230      16.27       32.53          882.410     30.294      44.187    
524288     1048576         2097152           1000      62.881      16.68       33.35          299.375     60.753      100.786   
1048576    2097152         4194304           1000      132.862     15.78       31.57          411.557     125.264     223.336   

