the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.108       0.01        0.07           0.169       0.095       0.186     
2          2               16                1000      0.108       0.02        0.15           0.166       0.107       0.365     
4          4               32                1000      0.109       0.04        0.29           0.186       0.095       0.275     
8          8               64                1000      0.114       0.07        0.56           0.148       0.102       0.234     
16         16              128               1000      0.115       0.14        1.12           0.167       0.110       1.285     
32         32              256               1000      0.110       0.29        2.32           0.162       0.110       0.300     
64         64              512               1000      0.115       0.56        4.46           0.149       0.113       0.379     
128        128             1024              1000      0.124       1.03        8.26           0.180       0.122       0.562     
256        256             2048              1000      0.139       1.84        14.75          0.189       0.137       0.255     
512        512             4096              1000      0.173       2.96        23.72          0.226       0.169       0.481     
1024       1024            8192              1000      0.241       4.25        33.98          0.283       0.232       0.274     
2048       2048            16384             1000      0.377       5.43        43.46          0.524       0.360       0.594     
4096       4096            32768             1000      0.745       5.50        43.99          0.811       0.701       1.287     
8192       8192            65536             1000      1.249       6.56        52.48          1.340       1.162       1.994     
16384      16384           131072            1000      2.345       6.99        55.90          2.634       2.234       3.365     
32768      32768           262144            1000      5.740       5.71        45.67          6.340       5.133       7.304     
65536      65536           524288            1000      11.424      5.74        45.89          16.575      10.701      14.789    
131072     131072          1048576           1000      22.513      5.82        46.58          26.996      21.416      33.859    
262144     262144          2097152           1000      44.437      5.90        47.19          61.077      42.653      68.945    
524288     524288          4194304           1000      107.024     4.90        39.19          143.290     95.352      146.062   
1048576    1048576         8388608           1000      340.017     3.08        24.67          349.781     309.806     319.770   

