the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               4                 1000      0.114       0.01        0.04           0.260       0.060       0.140     
2          2               8                 1000      0.116       0.02        0.07           0.240       0.080       0.120     
4          4               16                1000      0.117       0.03        0.14           0.240       0.080       0.200     
8          8               32                1000      0.126       0.06        0.25           0.440       0.100       0.160     
16         16              64                1000      0.135       0.12        0.48           0.420       0.080       0.500     
32         32              128               1000      0.145       0.22        0.88           0.300       0.080       0.480     
64         64              256               1000      0.143       0.45        1.79           0.280       0.080       0.440     
128        128             512               1000      0.148       0.87        3.46           0.280       0.120       0.480     
256        256             1024              1000      0.163       1.57        6.27           0.600       0.140       0.340     
512        512             2048              1000      0.205       2.50        9.98           0.340       0.180       0.820     
1024       1024            4096              1000      0.364       2.81        11.25          0.600       0.340       1.640     
2048       2048            8192              1000      0.537       3.81        15.25          0.720       0.500       2.300     
4096       4096            16384             1000      1.010       4.06        16.23          1.500       0.960       3.560     
8192       8192            32768             1000      2.039       4.02        16.07          2.600       1.980       7.400     
16384      16384           65536             1000      3.982       4.11        16.46          4.880       3.820       13.160    
32768      32768           131072            1000      7.624       4.30        17.19          16.640      7.440       25.860    
65536      65536           262144            1000      15.094      4.34        17.37          42.380      14.740      44.640    
131072     131072          524288            1000      30.640      4.28        17.11          87.540      29.320      81.800    
262144     262144          1048576           1000      187.843     1.40        5.58           223.600     177.160     199.720   
524288     524288          2097152           1000      420.040     1.25        4.99           469.560     411.620     401.740   
1048576    1048576         4194304           1000      850.365     1.23        4.93           1218.580    829.660     828.000   

