the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          1               8                 1000      0.230       0.00        0.03           0.269       0.218       0.582     
2          2               16                1000      0.232       0.01        0.07           0.311       0.221       0.415     
4          4               32                1000      0.231       0.02        0.14           0.539       0.219       0.382     
8          8               64                1000      0.238       0.03        0.27           0.267       0.228       0.429     
16         16              128               1000      0.244       0.07        0.52           0.311       0.232       0.398     
32         32              256               1000      0.256       0.12        1.00           0.285       0.241       0.357     
64         64              512               1000      0.290       0.22        1.77           0.528       0.276       0.427     
128        128             1024              1000      0.363       0.35        2.82           0.404       0.350       0.480     
256        256             2048              1000      0.507       0.50        4.04           0.543       0.495       0.579     
512        512             4096              1000      0.821       0.62        4.99           0.930       0.807       0.969     
1024       1024            8192              1000      1.409       0.73        5.81           8.304       1.389       1.526     
2048       2048            16384             1000      2.568       0.80        6.38           2.799       2.550       2.701     
4096       4096            32768             1000      4.905       0.84        6.68           12.493      4.879       5.050     
8192       8192            65536             1000      9.567       0.86        6.85           14.028      9.534       9.695     
16384      16384           131072            1000      18.910      0.87        6.93           26.028      18.852      19.120    
32768      32768           262144            1000      37.598      0.87        6.97           43.429      37.482      37.721    
65536      65536           524288            1000      74.894      0.88        7.00           82.690      74.754      75.461    
131072     131072          1048576           1000      149.407     0.88        7.02           156.410     149.219     149.983   
262144     262144          2097152           1000      298.446     0.88        7.03           305.621     298.188     298.737   
524288     524288          4194304           1000      597.117     0.88        7.02           605.668     596.276     596.995   
1048576    1048576         8388608           1000      1193.836    0.88        7.03           1206.998    1192.484    1193.488  

