the current thread cpu affinity is 0x10, policy is 1, priority is 49
复点数     计算量          总数据量Byte      迭代次数  平均时间us  计算速率GF  总内存速率G/s  最大时间us  最小时间us  热身时间us
1          2               24                1000      0.074       0.03        0.33           0.088       0.073       0.504     
2          4               48                1000      0.074       0.05        0.65           0.077       0.073       0.307     
4          8               96                1000      0.075       0.11        1.28           0.087       0.075       0.490     
8          16              192               1000      0.077       0.21        2.49           0.083       0.077       0.312     
16         32              384               1000      0.079       0.41        4.88           0.082       0.078       0.310     
32         64              768               1000      0.084       0.77        9.18           0.093       0.083       0.334     
64         128             1536              1000      0.093       1.38        16.51          0.105       0.093       0.429     
128        256             3072              1000      0.115       2.22        26.69          0.129       0.115       0.265     
256        512             6144              1000      0.159       3.23        38.72          0.166       0.158       0.450     
512        1024            12288             1000      0.246       4.16        49.94          0.253       0.246       0.787     
1024       2048            24576             1000      0.420       4.88        58.50          0.442       0.420       0.891     
2048       4096            49152             1000      0.770       5.32        63.82          0.791       0.769       1.705     
4096       8192            98304             1000      1.720       4.76        57.15          1.930       1.636       3.749     
8192       16384           196608            1000      3.210       5.10        61.24          12.672      3.132       5.807     
16384      32768           393216            1000      6.291       5.21        62.50          10.689      6.088       12.165    
32768      65536           786432            1000      16.354      4.01        48.09          25.022      14.766      26.701    
65536      131072          1572864           1000      45.779      2.86        34.36          74.323      42.185      54.475    
131072     262144          3145728           1000      99.639      2.63        31.57          136.934     93.621      154.126   
262144     524288          6291456           1000      221.384     2.37        28.42          304.751     207.847     243.989   
524288     1048576         12582912          1000      465.952     2.25        27.00          630.631     442.446     498.676   
1048576    2097152         25165824          1000      983.536     2.13        25.59          1276.406    909.870     1359.655  

